match_id,checkpoint,season,venue,toss_winner,winner,batting_first_team,target_batfirst,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,par_runs_cp_final,par_gap_cp,exp_remain_final,exp_final_20,resource_frac,venue_mean_runs_cp,venue_mean_wkts_cp,season_mean_runs_cp,season_mean_wkts_cp,venue_mean_exp_final20
571260,10,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,70,2,10,7.0,23.333333333333332,2.121212121212121,0.5,42,1,8.4,6.4,76.94827586206897,-6.948275862068968,88.93103448275862,158.9310344827586,0.5502693738210349,73.25,2.34375,75.76470588235294,1.7058823529411764,160.14499587536227
571260,15,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,118,4,5,7.866666666666666,23.6,3.9333333333333336,0.75,48,2,9.6,5.6,112.85897435897436,5.141025641025635,47.43589743589744,165.43589743589743,0.2935142015440145,113.03125,3.5625,117.11764705882354,3.235294117647059,160.14499587536227
571260,20,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,145,8,0,7.25,16.11111111111111,16.11111111111111,1.0,27,4,5.4,-2.5999999999999996,152.3661971830986,-7.366197183098592,0.0,145.0,0.0,157.421875,6.59375,164.9375,6.0625,160.14499587536227
571262,6,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,49,0,14,8.166666666666666,49.0,3.2666666666666666,0.3,44,0,8.8,8.8,53.71028037383178,-4.710280373831779,122.3644859813084,171.3644859813084,0.7571420873544606,47.014084507042256,1.3098591549295775,48.05555555555556,1.1111111111111112,165.88374827806138
571262,10,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,78,0,10,7.8,78.0,7.090909090909091,0.5,36,0,7.2,7.2,87.27586206896552,-9.275862068965523,97.86206896551724,175.86206896551724,0.6055310131462183,77.98591549295774,2.267605633802817,75.76470588235294,1.7058823529411764,165.88374827806138
571262,15,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,124,1,5,8.266666666666667,62.0,10.333333333333334,0.75,46,1,9.2,7.199999999999999,134.52,-10.52000000000001,53.76,177.76,0.3326451975812122,117.92753623188406,3.550724637681159,117.11764705882354,3.235294117647059,165.88374827806138
571262,20,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,189,4,0,9.45,37.8,37.8,1.0,65,3,13.0,7.0,181.0,8.0,0.0,189.0,0.0,169.55384615384617,6.107692307692307,164.9375,6.0625,165.88374827806138
571264,6,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,46,1,14,7.666666666666667,23.0,1.5333333333333334,0.3,42,1,8.4,6.4,47.2952380952381,-1.2952380952380975,119.83809523809524,165.83809523809524,0.7415098003763451,43.77777777777778,1.5873015873015872,48.05555555555556,1.1111111111111112,160.46247541479894
571264,10,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,76,1,10,7.6,38.0,3.4545454545454546,0.5,37,0,7.4,7.4,83.3076923076923,-7.307692307692307,95.89423076923076,171.89423076923077,0.5933548240537412,73.0952380952381,2.4126984126984126,75.76470588235294,1.7058823529411764,160.46247541479894
571264,15,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,120,2,5,8.0,40.0,6.666666666666667,0.75,44,1,8.8,6.800000000000001,129.0144927536232,-9.014492753623188,52.0,172.0,0.3217550274223034,112.46031746031746,3.8412698412698414,117.11764705882354,3.235294117647059,160.46247541479894
571264,20,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,183,3,0,9.15,45.75,45.75,1.0,63,1,12.6,10.6,190.16,-7.159999999999997,0.0,183.0,0.0,163.86666666666667,6.0,164.9375,6.0625,160.46247541479894
571265,6,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,46,1,14,7.666666666666667,23.0,1.5333333333333334,0.3,38,1,7.6,5.6,47.2952380952381,-1.2952380952380975,119.83809523809524,165.83809523809524,0.7415098003763451,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375
571265,10,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,69,1,10,6.9,34.5,3.136363636363636,0.5,29,0,5.8,5.8,83.3076923076923,-14.307692307692308,95.89423076923076,164.89423076923077,0.5933548240537412,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375
571265,15,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,150,1,5,10.0,75.0,12.5,0.75,81,0,16.2,16.2,134.52,15.47999999999999,53.76,203.76,0.3326451975812122,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375
571266,6,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,41,1,14,6.833333333333333,20.5,1.3666666666666667,0.3,35,1,7.0,5.0,47.2952380952381,-6.295238095238098,119.83809523809524,160.83809523809524,0.7415098003763451,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375
571266,10,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,75,1,10,7.5,37.5,3.409090909090909,0.5,42,0,8.4,8.4,83.3076923076923,-8.307692307692307,95.89423076923076,170.89423076923077,0.5933548240537412,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375
571266,15,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,119,3,5,7.933333333333334,29.75,4.958333333333333,0.75,44,2,8.8,4.800000000000001,120.06428571428572,-1.0642857142857167,50.65,169.65,0.313401771902686,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375
571266,20,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,167,5,0,8.35,27.833333333333332,27.833333333333332,1.0,48,2,9.6,5.6,174.51111111111112,-7.51111111111112,0.0,167.0,0.0,157.4848484848485,6.03030303030303,164.9375,6.0625,157.05409796875375
654031,6,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,66,0,14,11.0,66.0,4.4,0.3,59,0,11.8,11.8,53.71028037383178,12.28971962616822,122.3644859813084,188.3644859813084,0.7571420873544606,45.59375,1.34375,48.05555555555556,1.1111111111111112,160.14499587536227
654031,10,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,109,1,10,10.9,54.5,4.954545454545454,0.5,49,1,9.8,7.800000000000001,83.3076923076923,25.692307692307693,95.89423076923076,204.89423076923077,0.5933548240537412,73.25,2.34375,75.76470588235294,1.7058823529411764,160.14499587536227
654031,15,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,153,3,5,10.2,38.25,6.375,0.75,44,2,8.8,4.800000000000001,120.06428571428572,32.93571428571428,50.65,203.65,0.313401771902686,113.03125,3.5625,117.11764705882354,3.235294117647059,160.14499587536227
654031,20,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,208,7,0,10.4,26.0,26.0,1.0,55,4,11.0,3.0,161.1888888888889,46.8111111111111,0.0,208.0,0.0,157.421875,6.59375,164.9375,6.0625,160.14499587536227
654033,6,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,72,0,14,12.0,72.0,4.8,0.3,70,0,14.0,14.0,53.71028037383178,18.28971962616822,122.3644859813084,194.3644859813084,0.7571420873544606,45.98275862068966,1.6206896551724137,48.05555555555556,1.1111111111111112,158.9751133410484
654033,10,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,106,0,10,10.6,106.0,9.636363636363637,0.5,50,0,10.0,10.0,87.27586206896552,18.724137931034477,97.86206896551724,203.86206896551724,0.6055310131462183,73.89473684210526,2.6491228070175437,75.76470588235294,1.7058823529411764,158.9751133410484
654033,15,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,133,2,5,8.866666666666667,44.333333333333336,7.388888888888889,0.75,27,2,5.4,1.4000000000000004,129.0144927536232,3.985507246376813,52.0,185.0,0.3217550274223034,111.64814814814815,3.925925925925926,117.11764705882354,3.235294117647059,158.9751133410484
654033,20,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,166,6,0,8.3,23.714285714285715,23.714285714285715,1.0,33,4,6.6,-1.4000000000000004,162.57843137254903,3.4215686274509665,0.0,166.0,0.0,160.01960784313727,6.490196078431373,164.9375,6.0625,158.9751133410484
654035,6,2013,"Bellerive Oval, Hobart",Hobart Hurricanes,,Adelaide Strikers,0,87,1,14,14.5,43.5,2.9,0.3,72,1,14.4,12.4,47.2952380952381,39.7047619047619,119.83809523809524,206.83809523809524,0.7415098003763451,45.910714285714285,1.4107142857142858,48.05555555555556,1.1111111111111112,165.62417704081543
654037,6,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Perth Scorchers,Brisbane Heat,Perth Scorchers,0,37,1,14,6.166666666666667,18.5,1.2333333333333334,0.3,33,1,6.6,4.6,47.2952380952381,-10.295238095238098,119.83809523809524,156.83809523809524,0.7415098003763451,46.981818181818184,1.6,48.05555555555556,1.1111111111111112,164.2941818367128
654037,10,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Perth Scorchers,Brisbane Heat,Perth Scorchers,0,67,2,10,6.7,22.333333333333332,2.0303030303030303,0.5,38,1,7.6,5.6,76.94827586206897,-9.948275862068968,88.93103448275862,155.9310344827586,0.5502693738210349,76.6,2.618181818181818,75.76470588235294,1.7058823529411764,164.2941818367128
654037,15,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Perth Scorchers,Brisbane Heat,Perth Scorchers,0,95,6,5,6.333333333333333,13.571428571428571,2.261904761904762,0.75,28,4,5.6,-2.4000000000000004,96.30555555555556,-1.3055555555555571,40.02777777777778,135.02777777777777,0.2476757449335145,118.0925925925926,3.9814814814814814,117.11764705882354,3.235294117647059,164.2941818367128
654037,20,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Perth Scorchers,Brisbane Heat,Perth Scorchers,0,151,7,0,7.55,18.875,18.875,1.0,56,1,11.2,9.2,161.1888888888889,-10.188888888888895,0.0,151.0,0.0,168.98076923076923,6.576923076923077,164.9375,6.0625,164.2941818367128
654039,6,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,45,0,14,7.5,45.0,3.0,0.3,35,0,7.0,7.0,53.71028037383178,-8.710280373831779,122.3644859813084,167.3644859813084,0.7571420873544606,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375
654039,10,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,66,1,10,6.6,33.0,3.0,0.5,24,1,4.8,2.8,83.3076923076923,-17.307692307692307,95.89423076923076,161.89423076923077,0.5933548240537412,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375
654039,15,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,84,4,5,5.6,16.8,2.8000000000000003,0.75,18,3,3.6,-2.4,112.85897435897436,-28.858974358974365,47.43589743589744,131.43589743589743,0.2935142015440145,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375
654039,20,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,117,7,0,5.85,14.625,14.625,1.0,33,3,6.6,0.5999999999999996,161.1888888888889,-44.1888888888889,0.0,117.0,0.0,157.4848484848485,6.03030303030303,164.9375,6.0625,157.05409796875375
654041,6,2013,Stadium Australia,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,1,45,1,14,7.5,22.5,1.5,0.3,35,1,7.0,5.0,47.2952380952381,-2.2952380952380977,119.83809523809524,164.83809523809524,0.7415098003763451,40.46153846153846,1.2307692307692308,48.05555555555556,1.1111111111111112,153.37025498408374
654041,10,2013,Stadium Australia,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,1,74,2,10,7.4,24.666666666666668,2.2424242424242427,0.5,34,1,6.8,4.8,76.94827586206897,-2.948275862068968,88.93103448275862,162.9310344827586,0.5502693738210349,65.84615384615384,2.3076923076923075,75.76470588235294,1.7058823529411764,153.37025498408374
654041,15,2013,Stadium Australia,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,1,110,3,5,7.333333333333333,27.5,4.583333333333333,0.75,36,1,7.2,5.2,120.06428571428572,-10.064285714285717,50.65,160.65,0.313401771902686,104.3076923076923,3.769230769230769,117.11764705882354,3.235294117647059,153.37025498408374
654041,20,2013,Stadium Australia,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,1,153,6,0,7.65,21.857142857142858,21.857142857142858,1.0,43,3,8.6,2.5999999999999996,162.57843137254903,-9.578431372549034,0.0,153.0,0.0,152.91666666666666,6.333333333333333,164.9375,6.0625,153.37025498408374
654043,6,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,65,1,14,10.833333333333334,32.5,2.1666666666666665,0.3,59,0,11.8,11.8,47.2952380952381,17.704761904761902,119.83809523809524,184.83809523809524,0.7415098003763451,46.981818181818184,1.6,48.05555555555556,1.1111111111111112,164.2941818367128
654043,10,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,92,2,10,9.2,30.666666666666668,2.787878787878788,0.5,36,1,7.2,5.2,76.94827586206897,15.051724137931032,88.93103448275862,180.9310344827586,0.5502693738210349,76.6,2.618181818181818,75.76470588235294,1.7058823529411764,164.2941818367128
654043,15,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,140,2,5,9.333333333333334,46.666666666666664,7.777777777777778,0.75,48,0,9.6,9.6,129.0144927536232,10.985507246376812,52.0,192.0,0.3217550274223034,118.0925925925926,3.9814814814814814,117.11764705882354,3.235294117647059,164.2941818367128
654043,20,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,209,3,0,10.45,52.25,52.25,1.0,69,1,13.8,11.8,190.16,18.840000000000003,0.0,209.0,0.0,168.98076923076923,6.576923076923077,164.9375,6.0625,164.2941818367128
654045,6,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Melbourne Stars,Melbourne Stars,1,47,3,14,7.833333333333333,11.75,0.7833333333333333,0.3,35,3,7.0,1.0,37.97142857142857,9.028571428571432,109.08571428571427,156.0857142857143,0.6749784036804146,45.98275862068966,1.6206896551724137,48.05555555555556,1.1111111111111112,158.9751133410484
654045,10,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Melbourne Stars,Melbourne Stars,1,94,3,10,9.4,23.5,2.136363636363636,0.5,48,2,9.6,5.6,69.30201342281879,24.69798657718121,84.68456375838926,178.68456375838926,0.5239939256601219,73.89473684210526,2.6491228070175437,75.76470588235294,1.7058823529411764,158.9751133410484
654045,15,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Melbourne Stars,Melbourne Stars,1,139,4,5,9.266666666666667,27.8,4.633333333333334,0.75,45,1,9.0,7.0,112.85897435897436,26.141025641025635,47.43589743589744,186.43589743589743,0.2935142015440145,111.64814814814815,3.925925925925926,117.11764705882354,3.235294117647059,158.9751133410484
654045,20,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Melbourne Stars,Melbourne Stars,1,200,5,0,10.0,33.333333333333336,33.333333333333336,1.0,61,1,12.2,10.2,174.51111111111112,25.48888888888888,0.0,200.0,0.0,160.01960784313727,6.490196078431373,164.9375,6.0625,158.9751133410484
654047,6,2013,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,39,1,14,6.5,19.5,1.3,0.3,31,1,6.2,4.2,47.2952380952381,-8.295238095238098,119.83809523809524,158.83809523809524,0.7415098003763451,43.77777777777778,1.5873015873015872,48.05555555555556,1.1111111111111112,160.46247541479894
654047,10,2013,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,77,1,10,7.7,38.5,3.5,0.5,41,0,8.2,8.2,83.3076923076923,-6.307692307692307,95.89423076923076,172.89423076923077,0.5933548240537412,73.0952380952381,2.4126984126984126,75.76470588235294,1.7058823529411764,160.46247541479894
654047,15,2013,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,140,1,5,9.333333333333334,70.0,11.666666666666666,0.75,63,0,12.6,12.6,134.52,5.47999999999999,53.76,193.76,0.3326451975812122,112.46031746031746,3.8412698412698414,117.11764705882354,3.235294117647059,160.46247541479894
654047,20,2013,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,210,3,0,10.5,52.5,52.5,1.0,70,2,14.0,10.0,190.16,19.840000000000003,0.0,210.0,0.0,163.86666666666667,6.0,164.9375,6.0625,160.46247541479894
654051,6,2014,"Bellerive Oval, Hobart",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,61,0,14,10.166666666666666,61.0,4.066666666666666,0.3,49,0,9.8,9.8,53.71028037383178,7.289719626168221,122.3644859813084,183.3644859813084,0.7571420873544606,45.910714285714285,1.4107142857142858,44.729729729729726,1.4864864864864864,165.62417704081543
654051,10,2014,"Bellerive Oval, Hobart",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,95,2,10,9.5,31.666666666666668,2.878787878787879,0.5,38,2,7.6,3.5999999999999996,76.94827586206897,18.051724137931032,88.93103448275862,183.9310344827586,0.5502693738210349,76.74545454545455,2.1454545454545455,71.72972972972973,2.5135135135135136,165.62417704081543
654051,15,2014,"Bellerive Oval, Hobart",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,132,4,5,8.8,26.4,4.3999999999999995,0.75,37,2,7.4,3.4000000000000004,112.85897435897436,19.141025641025635,47.43589743589744,179.43589743589743,0.2935142015440145,119.47272727272727,3.5272727272727273,111.0,3.72972972972973,165.62417704081543
654051,20,2014,"Bellerive Oval, Hobart",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,162,8,0,8.1,18.0,18.0,1.0,30,4,6.0,-2.0,152.3661971830986,9.633802816901408,0.0,162.0,0.0,168.73584905660377,6.264150943396227,158.17142857142858,6.314285714285714,165.62417704081543
654053,6,2014,Stadium Australia,Sydney Thunder,Melbourne Stars,Sydney Thunder,0,32,2,14,5.333333333333333,10.666666666666666,0.711111111111111,0.3,27,2,5.4,1.4000000000000004,41.6,-9.6,108.84827586206896,140.84827586206896,0.6735092304782778,40.46153846153846,1.2307692307692308,44.729729729729726,1.4864864864864864,153.37025498408374
654053,10,2014,Stadium Australia,Sydney Thunder,Melbourne Stars,Sydney Thunder,0,64,2,10,6.4,21.333333333333332,1.9393939393939392,0.5,39,1,7.8,5.8,76.94827586206897,-12.948275862068968,88.93103448275862,152.9310344827586,0.5502693738210349,65.84615384615384,2.3076923076923075,71.72972972972973,2.5135135135135136,153.37025498408374
654053,15,2014,Stadium Australia,Sydney Thunder,Melbourne Stars,Sydney Thunder,0,111,3,5,7.4,27.75,4.625,0.75,47,1,9.4,7.4,120.06428571428572,-9.064285714285717,50.65,161.65,0.313401771902686,104.3076923076923,3.769230769230769,111.0,3.72972972972973,153.37025498408374
654053,20,2014,Stadium Australia,Sydney Thunder,Melbourne Stars,Sydney Thunder,0,155,6,0,7.75,22.142857142857142,22.142857142857142,1.0,44,3,8.8,2.8000000000000007,162.57843137254903,-7.5784313725490335,0.0,155.0,0.0,152.91666666666666,6.333333333333333,158.17142857142858,6.314285714285714,153.37025498408374
654055,6,2014,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Sydney Sixers,1,44,1,14,7.333333333333333,22.0,1.4666666666666666,0.3,37,1,7.4,5.4,47.2952380952381,-3.2952380952380977,119.83809523809524,163.83809523809524,0.7415098003763451,46.981818181818184,1.6,44.729729729729726,1.4864864864864864,164.2941818367128
654055,10,2014,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Sydney Sixers,1,75,2,10,7.5,25.0,2.272727272727273,0.5,37,1,7.4,5.4,76.94827586206897,-1.948275862068968,88.93103448275862,163.9310344827586,0.5502693738210349,76.6,2.618181818181818,71.72972972972973,2.5135135135135136,164.2941818367128
654055,15,2014,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Sydney Sixers,1,115,5,5,7.666666666666667,19.166666666666668,3.1944444444444446,0.75,40,3,8.0,2.0,103.86585365853658,11.13414634146342,43.68292682926829,158.6829268292683,0.2702923330738018,118.0925925925926,3.9814814814814814,111.0,3.72972972972973,164.2941818367128
654055,20,2014,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Sydney Sixers,1,140,8,0,7.0,15.555555555555555,15.555555555555555,1.0,25,3,5.0,-1.0,152.3661971830986,-12.366197183098592,0.0,140.0,0.0,168.98076923076923,6.576923076923077,158.17142857142858,6.314285714285714,164.2941818367128
654057,6,2014,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111112,0.3,36,2,7.2,3.2,41.6,-0.6000000000000014,108.84827586206896,149.84827586206896,0.6735092304782778,42.08571428571429,1.3428571428571427,44.729729729729726,1.4864864864864864,157.05409796875375
654057,10,2014,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,71,2,10,7.1,23.666666666666668,2.151515151515152,0.5,31,0,6.2,6.2,76.94827586206897,-5.948275862068968,88.93103448275862,159.9310344827586,0.5502693738210349,70.6,2.2285714285714286,71.72972972972973,2.5135135135135136,157.05409796875375
654057,15,2014,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,115,5,5,7.666666666666667,19.166666666666668,3.1944444444444446,0.75,44,3,8.8,2.8000000000000007,103.86585365853658,11.13414634146342,43.68292682926829,158.6829268292683,0.2702923330738018,109.14285714285714,3.7714285714285714,111.0,3.72972972972973,157.05409796875375
654057,20,2014,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,157,6,0,7.85,22.428571428571427,22.428571428571427,1.0,42,1,8.4,6.4,162.57843137254903,-5.5784313725490335,0.0,157.0,0.0,157.4848484848485,6.03030303030303,158.17142857142858,6.314285714285714,157.05409796875375
654059,6,2014,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,48,3,14,8.0,12.0,0.8,0.3,35,3,7.0,1.0,37.97142857142857,10.028571428571432,109.08571428571427,157.0857142857143,0.6749784036804146,43.77777777777778,1.5873015873015872,44.729729729729726,1.4864864864864864,160.46247541479894
654059,10,2014,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,69,3,10,6.9,17.25,1.568181818181818,0.5,24,0,4.8,4.8,69.30201342281879,-0.3020134228187885,84.68456375838926,153.68456375838926,0.5239939256601219,73.0952380952381,2.4126984126984126,71.72972972972973,2.5135135135135136,160.46247541479894
654059,15,2014,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,116,3,5,7.733333333333333,29.0,4.833333333333333,0.75,47,0,9.4,9.4,120.06428571428572,-4.064285714285717,50.65,166.65,0.313401771902686,112.46031746031746,3.8412698412698414,111.0,3.72972972972973,160.46247541479894
654059,20,2014,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,163,5,0,8.15,27.166666666666668,27.166666666666668,1.0,47,2,9.4,5.4,174.51111111111112,-11.51111111111112,0.0,163.0,0.0,163.86666666666667,6.0,158.17142857142858,6.314285714285714,160.46247541479894
654061,6,2014,Adelaide Oval,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,0,27,2,14,4.5,9.0,0.6,0.3,25,2,5.0,1.0,41.6,-14.6,108.84827586206896,135.84827586206896,0.6735092304782778,47.014084507042256,1.3098591549295775,44.729729729729726,1.4864864864864864,165.88374827806138
654061,10,2014,Adelaide Oval,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,0,57,4,10,5.7,11.4,1.0363636363636364,0.5,37,2,7.4,3.4000000000000004,64.2258064516129,-7.225806451612897,80.45161290322581,137.4516129032258,0.4978021329970377,77.98591549295774,2.267605633802817,71.72972972972973,2.5135135135135136,165.88374827806138
654061,15,2014,Adelaide Oval,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,0,104,4,5,6.933333333333334,20.8,3.466666666666667,0.75,47,0,9.4,9.4,112.85897435897436,-8.858974358974365,47.43589743589744,151.43589743589743,0.2935142015440145,117.92753623188406,3.550724637681159,111.0,3.72972972972973,165.88374827806138
654061,20,2014,Adelaide Oval,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,0,149,7,0,7.45,18.625,18.625,1.0,45,3,9.0,3.0,161.1888888888889,-12.188888888888895,0.0,149.0,0.0,169.55384615384617,6.107692307692307,158.17142857142858,6.314285714285714,165.88374827806138
654063,6,2014,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,45,0,14,7.5,45.0,3.0,0.3,39,0,7.8,7.8,53.71028037383178,-8.710280373831779,122.3644859813084,167.3644859813084,0.7571420873544606,42.08571428571429,1.3428571428571427,44.729729729729726,1.4864864864864864,157.05409796875375
654063,10,2014,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,68,3,10,6.8,17.0,1.5454545454545454,0.5,30,3,6.0,0.0,69.30201342281879,-1.3020134228187883,84.68456375838926,152.68456375838926,0.5239939256601219,70.6,2.2285714285714286,71.72972972972973,2.5135135135135136,157.05409796875375
654063,15,2014,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,105,4,5,7.0,21.0,3.5,0.75,37,1,7.4,5.4,112.85897435897436,-7.858974358974365,47.43589743589744,152.43589743589743,0.2935142015440145,109.14285714285714,3.7714285714285714,111.0,3.72972972972973,157.05409796875375
654063,20,2014,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,153,7,0,7.65,19.125,19.125,1.0,48,3,9.6,3.5999999999999996,161.1888888888889,-8.188888888888897,0.0,153.0,0.0,157.4848484848485,6.03030303030303,158.17142857142858,6.314285714285714,157.05409796875375
654065,6,2014,Stadium Australia,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,35,2,14,5.833333333333333,11.666666666666666,0.7777777777777778,0.3,31,2,6.2,2.2,41.6,-6.600000000000001,108.84827586206896,143.84827586206896,0.6735092304782778,40.46153846153846,1.2307692307692308,44.729729729729726,1.4864864864864864,153.37025498408374
654065,10,2014,Stadium Australia,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,51,3,10,5.1,12.75,1.1590909090909092,0.5,26,2,5.2,1.2000000000000002,69.30201342281879,-18.30201342281879,84.68456375838926,135.68456375838926,0.5239939256601219,65.84615384615384,2.3076923076923075,71.72972972972973,2.5135135135135136,153.37025498408374
