match_id,checkpoint,season,venue,toss_winner,winner,batting_first_team,target_batfirst,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,par_runs_cp_final,par_gap_cp,exp_remain_final,exp_final_20,resource_frac,venue_mean_runs_cp,venue_mean_wkts_cp,season_mean_runs_cp,season_mean_wkts_cp,venue_mean_exp_final20,team1,team2,elo_team1_pre,elo_team2_pre,elo_diff_pre,elo_bat_first,elo_bowl_first,elo_diff
571249,15,2012,Adelaide Oval,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,142,3,5,9.466666666666669,35.5,5.916666666666667,0.75,54,2,10.8,6.800000000000001,120.06428571428572,21.935714285714283,50.65,192.65,0.313401771902686,117.92753623188406,3.550724637681159,107.6060606060606,3.787878787878788,165.88374827806138,Adelaide Strikers,Melbourne Stars,1486.4999185918794,1503.7259749961424,-17.22605640426309,1503.7259749961424,1486.4999185918794,17.22605640426309
571249,20,2012,Adelaide Oval,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,175,8,0,8.75,19.444444444444443,19.444444444444443,1.0,33,5,6.6,-3.4000000000000004,152.3661971830986,22.633802816901408,0.0,175.0,0.0,169.55384615384617,6.107692307692307,155.03225806451613,6.645161290322581,165.88374827806138,Adelaide Strikers,Melbourne Stars,1486.4999185918794,1503.7259749961424,-17.22605640426309,1503.7259749961424,1486.4999185918794,17.22605640426309
571250,6,2012,Stadium Australia,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,26,1,14,4.333333333333333,13.0,0.8666666666666667,0.3,24,1,4.8,2.8,47.2952380952381,-21.295238095238098,119.83809523809524,145.83809523809524,0.7415098003763451,40.46153846153846,1.2307692307692308,41.52941176470589,1.5294117647058822,153.37025498408374,Sydney Thunder,Brisbane Heat,1451.874209449849,1473.7039920113311,-21.82978256148203,1451.874209449849,1473.7039920113311,-21.829782561482034
571250,10,2012,Stadium Australia,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,60,3,10,6.0,15.0,1.3636363636363635,0.5,43,2,8.6,4.6,69.30201342281879,-9.302013422818789,84.68456375838926,144.68456375838926,0.5239939256601219,65.84615384615384,2.3076923076923075,69.97058823529412,2.4705882352941178,153.37025498408374,Sydney Thunder,Brisbane Heat,1451.874209449849,1473.7039920113311,-21.82978256148203,1451.874209449849,1473.7039920113311,-21.829782561482034
571250,15,2012,Stadium Australia,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,93,5,5,6.2,15.5,2.5833333333333335,0.75,33,2,6.6,2.5999999999999996,103.86585365853658,-10.86585365853658,43.68292682926829,136.6829268292683,0.2702923330738018,104.3076923076923,3.769230769230769,107.6060606060606,3.787878787878788,153.37025498408374,Sydney Thunder,Brisbane Heat,1451.874209449849,1473.7039920113311,-21.82978256148203,1451.874209449849,1473.7039920113311,-21.829782561482034
571250,20,2012,Stadium Australia,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,126,10,0,6.3,11.454545454545457,11.454545454545457,1.0,33,5,6.6,-3.4000000000000004,137.65625,-11.65625,0.0,126.0,0.0,152.91666666666666,6.333333333333333,155.03225806451613,6.645161290322581,153.37025498408374,Sydney Thunder,Brisbane Heat,1451.874209449849,1473.7039920113311,-21.82978256148203,1451.874209449849,1473.7039920113311,-21.829782561482034
571251,6,2012,Western Australia Cricket Association Ground,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,51,0,14,8.5,51.0,3.4,0.3,49,0,9.8,9.8,53.71028037383178,-2.710280373831779,122.3644859813084,173.3644859813084,0.7571420873544606,42.08571428571429,1.3428571428571427,41.52941176470589,1.5294117647058822,157.05409796875375,Perth Scorchers,Melbourne Renegades,1516.7211229529576,1521.3282534005143,-4.607130447556983,1516.7211229529576,1521.3282534005143,-4.607130447556756
571251,10,2012,Western Australia Cricket Association Ground,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,81,1,10,8.1,40.5,3.6818181818181817,0.5,44,1,8.8,6.800000000000001,83.3076923076923,-2.3076923076923066,95.89423076923076,176.89423076923077,0.5933548240537412,70.6,2.2285714285714286,69.97058823529412,2.4705882352941178,157.05409796875375,Perth Scorchers,Melbourne Renegades,1516.7211229529576,1521.3282534005143,-4.607130447556983,1516.7211229529576,1521.3282534005143,-4.607130447556756
571251,15,2012,Western Australia Cricket Association Ground,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,128,1,5,8.533333333333333,64.0,10.666666666666666,0.75,47,0,9.4,9.4,134.52,-6.52000000000001,53.76,181.76,0.3326451975812122,109.14285714285714,3.7714285714285714,107.6060606060606,3.787878787878788,157.05409796875375,Perth Scorchers,Melbourne Renegades,1516.7211229529576,1521.3282534005143,-4.607130447556983,1516.7211229529576,1521.3282534005143,-4.607130447556756
571251,20,2012,Western Australia Cricket Association Ground,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,187,3,0,9.35,46.75,46.75,1.0,59,2,11.8,7.800000000000001,190.16,-3.1599999999999966,0.0,187.0,0.0,157.4848484848485,6.03030303030303,155.03225806451613,6.645161290322581,157.05409796875375,Perth Scorchers,Melbourne Renegades,1516.7211229529576,1521.3282534005143,-4.607130447556983,1516.7211229529576,1521.3282534005143,-4.607130447556756
571252,6,2012,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Thunder,0,27,3,14,4.5,6.75,0.45,0.3,24,3,4.8,-1.2000000000000002,37.97142857142857,-10.971428571428568,109.08571428571427,136.0857142857143,0.6749784036804146,40.46153846153846,1.2307692307692308,41.52941176470589,1.5294117647058822,153.37025498408374,Sydney Thunder,Sydney Sixers,1442.5016955953693,1522.4859031138326,-79.98420751846334,1442.5016955953693,1522.4859031138326,-79.98420751846334
571252,10,2012,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Thunder,0,47,4,10,4.7,9.4,0.8545454545454546,0.5,25,2,5.0,1.0,64.2258064516129,-17.225806451612897,80.45161290322581,127.4516129032258,0.4978021329970377,65.84615384615384,2.3076923076923075,69.97058823529412,2.4705882352941178,153.37025498408374,Sydney Thunder,Sydney Sixers,1442.5016955953693,1522.4859031138326,-79.98420751846334,1442.5016955953693,1522.4859031138326,-79.98420751846334
571252,15,2012,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Thunder,0,75,5,5,5.0,12.5,2.0833333333333335,0.75,28,1,5.6,3.5999999999999996,103.86585365853658,-28.86585365853658,43.68292682926829,118.6829268292683,0.2702923330738018,104.3076923076923,3.769230769230769,107.6060606060606,3.787878787878788,153.37025498408374,Sydney Thunder,Sydney Sixers,1442.5016955953693,1522.4859031138326,-79.98420751846334,1442.5016955953693,1522.4859031138326,-79.98420751846334
571252,20,2012,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Thunder,0,132,6,0,6.6,18.857142857142858,18.857142857142858,1.0,57,1,11.4,9.4,162.57843137254903,-30.578431372549034,0.0,132.0,0.0,152.91666666666666,6.333333333333333,155.03225806451613,6.645161290322581,153.37025498408374,Sydney Thunder,Sydney Sixers,1442.5016955953693,1522.4859031138326,-79.98420751846334,1442.5016955953693,1522.4859031138326,-79.98420751846334
571254,6,2013,"Docklands Stadium, Melbourne",Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,1,48,2,14,8.0,16.0,1.0666666666666669,0.3,47,2,9.4,5.4,41.6,6.399999999999999,108.84827586206896,156.84827586206896,0.6735092304782778,43.77777777777778,1.5873015873015872,48.05555555555556,1.1111111111111112,160.46247541479894,Melbourne Renegades,Adelaide Strikers,1511.1956572986037,1476.9953184807823,34.200338817821375,1511.1956572986037,1476.9953184807823,34.200338817821375
571254,10,2013,"Docklands Stadium, Melbourne",Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,1,72,3,10,7.2,18.0,1.6363636363636365,0.5,34,1,6.8,4.8,69.30201342281879,2.6979865771812115,84.68456375838926,156.68456375838926,0.5239939256601219,73.0952380952381,2.412698412698413,75.76470588235294,1.7058823529411764,160.46247541479894,Melbourne Renegades,Adelaide Strikers,1511.1956572986037,1476.9953184807823,34.200338817821375,1511.1956572986037,1476.9953184807823,34.200338817821375
571254,15,2013,"Docklands Stadium, Melbourne",Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,1,107,4,5,7.133333333333334,21.4,3.5666666666666664,0.75,35,1,7.0,5.0,112.85897435897436,-5.858974358974365,47.43589743589744,154.43589743589743,0.2935142015440145,112.46031746031746,3.8412698412698414,117.11764705882354,3.235294117647059,160.46247541479894,Melbourne Renegades,Adelaide Strikers,1511.1956572986037,1476.9953184807823,34.200338817821375,1511.1956572986037,1476.9953184807823,34.200338817821375
571254,20,2013,"Docklands Stadium, Melbourne",Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,1,155,6,0,7.75,22.142857142857142,22.142857142857142,1.0,48,2,9.6,5.6,162.57843137254903,-7.5784313725490335,0.0,155.0,0.0,163.86666666666667,6.0,164.9375,6.0625,160.46247541479894,Melbourne Renegades,Adelaide Strikers,1511.1956572986037,1476.9953184807823,34.200338817821375,1511.1956572986037,1476.9953184807823,34.200338817821375
571256,6,2013,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,23,2,14,3.8333333333333335,7.666666666666667,0.5111111111111112,0.3,19,2,3.8,-0.2000000000000001,41.6,-18.6,108.84827586206896,131.84827586206896,0.6735092304782778,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375,Perth Scorchers,Sydney Thunder,1526.8537190548684,1434.7640007223915,92.08971833247688,1434.7640007223915,1526.8537190548684,-92.08971833247688
571256,10,2013,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,36,4,10,3.6,7.2,0.6545454545454545,0.5,15,3,3.0,-3.0,64.2258064516129,-28.225806451612897,80.45161290322581,116.4516129032258,0.4978021329970377,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375,Perth Scorchers,Sydney Thunder,1526.8537190548684,1434.7640007223915,92.08971833247688,1434.7640007223915,1526.8537190548684,-92.08971833247688
571256,15,2013,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,78,5,5,5.2,13.0,2.1666666666666665,0.75,42,1,8.4,6.4,103.86585365853658,-25.86585365853658,43.68292682926829,121.6829268292683,0.2702923330738018,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375,Perth Scorchers,Sydney Thunder,1526.8537190548684,1434.7640007223915,92.08971833247688,1434.7640007223915,1526.8537190548684,-92.08971833247688
571256,20,2013,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,Sydney Thunder,0,113,9,0,5.65,11.3,11.3,1.0,35,4,7.0,-1.0,141.22727272727272,-28.22727272727272,0.0,113.0,0.0,157.4848484848485,6.03030303030303,164.9375,6.0625,157.05409796875375,Perth Scorchers,Sydney Thunder,1526.8537190548684,1434.7640007223915,92.08971833247688,1434.7640007223915,1526.8537190548684,-92.08971833247688
571258,6,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,Melbourne Stars,0,42,2,14,7.0,14.0,0.9333333333333332,0.3,39,2,7.8,3.8,41.6,0.3999999999999986,108.84827586206896,150.84827586206896,0.6735092304782778,45.59375,1.34375,48.05555555555556,1.1111111111111112,160.14499587536227,Melbourne Stars,Melbourne Renegades,1513.2305751072397,1520.214459558405,-6.9838844511655225,1513.2305751072397,1520.214459558405,-6.983884451165295
571258,10,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,Melbourne Stars,0,68,3,10,6.8,17.0,1.5454545454545454,0.5,31,2,6.2,2.2,69.30201342281879,-1.3020134228187883,84.68456375838926,152.68456375838926,0.5239939256601219,73.25,2.34375,75.76470588235294,1.7058823529411764,160.14499587536227,Melbourne Stars,Melbourne Renegades,1513.2305751072397,1520.214459558405,-6.9838844511655225,1513.2305751072397,1520.214459558405,-6.983884451165295
571258,15,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,Melbourne Stars,0,95,5,5,6.333333333333333,15.833333333333334,2.638888888888889,0.75,27,2,5.4,1.4000000000000004,103.86585365853658,-8.86585365853658,43.68292682926829,138.6829268292683,0.2702923330738018,113.03125,3.5625,117.11764705882354,3.235294117647059,160.14499587536227,Melbourne Stars,Melbourne Renegades,1513.2305751072397,1520.214459558405,-6.9838844511655225,1513.2305751072397,1520.214459558405,-6.983884451165295
571258,20,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,Melbourne Stars,0,146,9,0,7.3,14.6,14.6,1.0,51,4,10.2,2.1999999999999993,141.22727272727272,4.7727272727272805,0.0,146.0,0.0,157.421875,6.59375,164.9375,6.0625,160.14499587536227,Melbourne Stars,Melbourne Renegades,1513.2305751072397,1520.214459558405,-6.9838844511655225,1513.2305751072397,1520.214459558405,-6.983884451165295
571259,6,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Brisbane Heat,0,30,1,14,5.0,15.0,1.0,0.3,30,1,6.0,4.0,47.2952380952381,-17.295238095238098,119.83809523809524,149.83809523809524,0.7415098003763451,46.981818181818184,1.6,48.05555555555556,1.1111111111111112,164.2941818367128,Brisbane Heat,Sydney Sixers,1483.076505865811,1530.2235979868103,-47.14709212099933,1483.076505865811,1530.2235979868103,-47.14709212099933
571259,10,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Brisbane Heat,0,59,2,10,5.9,19.666666666666668,1.787878787878788,0.5,38,1,7.6,5.6,76.94827586206897,-17.948275862068968,88.93103448275862,147.9310344827586,0.5502693738210349,76.6,2.618181818181818,75.76470588235294,1.7058823529411764,164.2941818367128,Brisbane Heat,Sydney Sixers,1483.076505865811,1530.2235979868103,-47.14709212099933,1483.076505865811,1530.2235979868103,-47.14709212099933
571259,15,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Brisbane Heat,0,86,5,5,5.733333333333333,14.333333333333334,2.388888888888889,0.75,27,3,5.4,-0.5999999999999996,103.86585365853658,-17.86585365853658,43.68292682926829,129.6829268292683,0.2702923330738018,118.0925925925926,3.9814814814814814,117.11764705882354,3.235294117647059,164.2941818367128,Brisbane Heat,Sydney Sixers,1483.076505865811,1530.2235979868103,-47.14709212099933,1483.076505865811,1530.2235979868103,-47.14709212099933
571259,20,2013,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Brisbane Heat,0,127,9,0,6.35,12.7,12.7,1.0,41,4,8.2,0.1999999999999993,141.22727272727272,-14.22727272727272,0.0,127.0,0.0,168.98076923076923,6.576923076923077,164.9375,6.0625,164.2941818367128,Brisbane Heat,Sydney Sixers,1483.076505865811,1530.2235979868103,-47.14709212099933,1483.076505865811,1530.2235979868103,-47.14709212099933
571260,6,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,37,2,14,6.166666666666667,12.333333333333334,0.8222222222222223,0.3,34,2,6.8,2.8,41.6,-4.600000000000001,108.84827586206896,145.84827586206896,0.6735092304782778,45.59375,1.34375,48.05555555555556,1.1111111111111112,160.14499587536227,Melbourne Stars,Sydney Thunder,1503.4315603908092,1427.3541808815726,76.07737950923661,1503.4315603908092,1427.3541808815726,76.07737950923661
571260,10,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,70,2,10,7.0,23.333333333333332,2.121212121212121,0.5,42,1,8.4,6.4,76.94827586206897,-6.948275862068968,88.93103448275862,158.9310344827586,0.5502693738210349,73.25,2.34375,75.76470588235294,1.7058823529411764,160.14499587536227,Melbourne Stars,Sydney Thunder,1503.4315603908092,1427.3541808815726,76.07737950923661,1503.4315603908092,1427.3541808815726,76.07737950923661
571260,15,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,118,4,5,7.866666666666666,23.6,3.9333333333333336,0.75,48,2,9.6,5.6,112.85897435897436,5.141025641025635,47.43589743589744,165.43589743589743,0.2935142015440145,113.03125,3.5625,117.11764705882354,3.235294117647059,160.14499587536227,Melbourne Stars,Sydney Thunder,1503.4315603908092,1427.3541808815726,76.07737950923661,1503.4315603908092,1427.3541808815726,76.07737950923661
571260,20,2013,Melbourne Cricket Ground,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,145,8,0,7.25,16.11111111111111,16.11111111111111,1.0,27,4,5.4,-2.5999999999999996,152.3661971830986,-7.366197183098592,0.0,145.0,0.0,157.421875,6.59375,164.9375,6.0625,160.14499587536227,Melbourne Stars,Sydney Thunder,1503.4315603908092,1427.3541808815726,76.07737950923661,1503.4315603908092,1427.3541808815726,76.07737950923661
571262,6,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,49,0,14,8.166666666666666,49.0,3.2666666666666666,0.3,44,0,8.8,8.8,53.71028037383178,-4.710280373831779,122.3644859813084,171.3644859813084,0.7571420873544606,47.014084507042256,1.3098591549295775,48.05555555555556,1.1111111111111112,165.88374827806138,Adelaide Strikers,Perth Scorchers,1467.976516220981,1534.2635388956874,-66.28702267470635,1534.2635388956874,1467.976516220981,66.28702267470635
571262,10,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,78,0,10,7.8,78.0,7.090909090909091,0.5,36,0,7.2,7.2,87.27586206896552,-9.275862068965523,97.86206896551724,175.86206896551724,0.6055310131462183,77.98591549295774,2.267605633802817,75.76470588235294,1.7058823529411764,165.88374827806138,Adelaide Strikers,Perth Scorchers,1467.976516220981,1534.2635388956874,-66.28702267470635,1534.2635388956874,1467.976516220981,66.28702267470635
571262,15,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,124,1,5,8.266666666666667,62.0,10.333333333333334,0.75,46,1,9.2,7.199999999999999,134.52,-10.52000000000001,53.76,177.76,0.3326451975812122,117.92753623188406,3.550724637681159,117.11764705882354,3.235294117647059,165.88374827806138,Adelaide Strikers,Perth Scorchers,1467.976516220981,1534.2635388956874,-66.28702267470635,1534.2635388956874,1467.976516220981,66.28702267470635
571262,20,2013,Adelaide Oval,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,189,4,0,9.45,37.8,37.8,1.0,65,3,13.0,7.0,181.0,8.0,0.0,189.0,0.0,169.55384615384617,6.107692307692307,164.9375,6.0625,165.88374827806138,Adelaide Strikers,Perth Scorchers,1467.976516220981,1534.2635388956874,-66.28702267470635,1534.2635388956874,1467.976516220981,66.28702267470635
571264,6,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,46,1,14,7.666666666666667,23.0,1.5333333333333334,0.3,42,1,8.4,6.4,47.2952380952381,-1.2952380952380975,119.83809523809524,165.83809523809524,0.7415098003763451,43.77777777777778,1.5873015873015872,48.05555555555556,1.1111111111111112,160.46247541479894,Melbourne Renegades,Brisbane Heat,1530.0134742748353,1474.4252396277202,55.58823464711509,1474.4252396277202,1530.0134742748353,-55.58823464711509
571264,10,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,76,1,10,7.6,38.0,3.4545454545454546,0.5,37,0,7.4,7.4,83.3076923076923,-7.307692307692307,95.89423076923076,171.89423076923077,0.5933548240537412,73.0952380952381,2.412698412698413,75.76470588235294,1.7058823529411764,160.46247541479894,Melbourne Renegades,Brisbane Heat,1530.0134742748353,1474.4252396277202,55.58823464711509,1474.4252396277202,1530.0134742748353,-55.58823464711509
571264,15,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,120,2,5,8.0,40.0,6.666666666666667,0.75,44,1,8.8,6.800000000000001,129.0144927536232,-9.014492753623188,52.0,172.0,0.3217550274223034,112.46031746031746,3.8412698412698414,117.11764705882354,3.235294117647059,160.46247541479894,Melbourne Renegades,Brisbane Heat,1530.0134742748353,1474.4252396277202,55.58823464711509,1474.4252396277202,1530.0134742748353,-55.58823464711509
571264,20,2013,"Docklands Stadium, Melbourne",Brisbane Heat,Brisbane Heat,Brisbane Heat,1,183,3,0,9.15,45.75,45.75,1.0,63,1,12.6,10.6,190.16,-7.159999999999997,0.0,183.0,0.0,163.86666666666667,6.0,164.9375,6.0625,160.46247541479894,Melbourne Renegades,Brisbane Heat,1530.0134742748353,1474.4252396277202,55.58823464711509,1474.4252396277202,1530.0134742748353,-55.58823464711509
571265,6,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,46,1,14,7.666666666666667,23.0,1.5333333333333334,0.3,38,1,7.6,5.6,47.2952380952381,-1.2952380952380975,119.83809523809524,165.83809523809524,0.7415098003763451,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375,Perth Scorchers,Melbourne Stars,1542.3784623371778,1511.2762153081085,31.102247029069304,1511.2762153081085,1542.3784623371778,-31.102247029069304
571265,10,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,69,1,10,6.9,34.5,3.136363636363636,0.5,29,0,5.8,5.8,83.3076923076923,-14.307692307692308,95.89423076923076,164.89423076923077,0.5933548240537412,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375,Perth Scorchers,Melbourne Stars,1542.3784623371778,1511.2762153081085,31.102247029069304,1511.2762153081085,1542.3784623371778,-31.102247029069304
571265,15,2013,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,150,1,5,10.0,75.0,12.5,0.75,81,0,16.2,16.2,134.52,15.47999999999999,53.76,203.76,0.3326451975812122,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375,Perth Scorchers,Melbourne Stars,1542.3784623371778,1511.2762153081085,31.102247029069304,1511.2762153081085,1542.3784623371778,-31.102247029069304
571266,6,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,41,1,14,6.833333333333333,20.5,1.3666666666666667,0.3,35,1,7.0,5.0,47.2952380952381,-6.295238095238098,119.83809523809524,160.83809523809524,0.7415098003763451,42.08571428571429,1.3428571428571427,48.05555555555556,1.1111111111111112,157.05409796875375,Perth Scorchers,Brisbane Heat,1551.4856513510722,1486.0116837331946,65.47396761787763,1486.0116837331946,1551.4856513510722,-65.47396761787763
571266,10,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,75,1,10,7.5,37.5,3.409090909090909,0.5,42,0,8.4,8.4,83.3076923076923,-8.307692307692307,95.89423076923076,170.89423076923077,0.5933548240537412,70.6,2.2285714285714286,75.76470588235294,1.7058823529411764,157.05409796875375,Perth Scorchers,Brisbane Heat,1551.4856513510722,1486.0116837331946,65.47396761787763,1486.0116837331946,1551.4856513510722,-65.47396761787763
571266,15,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,119,3,5,7.933333333333334,29.75,4.958333333333333,0.75,44,2,8.8,4.800000000000001,120.06428571428572,-1.0642857142857167,50.65,169.65,0.313401771902686,109.14285714285714,3.7714285714285714,117.11764705882354,3.235294117647059,157.05409796875375,Perth Scorchers,Brisbane Heat,1551.4856513510722,1486.0116837331946,65.47396761787763,1486.0116837331946,1551.4856513510722,-65.47396761787763
571266,20,2013,Western Australia Cricket Association Ground,Brisbane Heat,Brisbane Heat,Brisbane Heat,1,167,5,0,8.35,27.833333333333332,27.833333333333332,1.0,48,2,9.6,5.6,174.51111111111112,-7.51111111111112,0.0,167.0,0.0,157.4848484848485,6.03030303030303,164.9375,6.0625,157.05409796875375,Perth Scorchers,Brisbane Heat,1551.4856513510722,1486.0116837331946,65.47396761787763,1486.0116837331946,1551.4856513510722,-65.47396761787763
654031,6,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,66,0,14,11.0,66.0,4.4,0.3,59,0,11.8,11.8,53.71028037383178,12.28971962616822,122.3644859813084,188.3644859813084,0.7571420873544606,45.59375,1.34375,48.05555555555556,1.1111111111111112,160.14499587536227,Melbourne Stars,Melbourne Renegades,1502.169026294214,1518.427030169361,-16.25800387514687,1502.169026294214,1518.427030169361,-16.25800387514687
654031,10,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,109,1,10,10.9,54.5,4.954545454545454,0.5,49,1,9.8,7.800000000000001,83.3076923076923,25.692307692307693,95.89423076923076,204.89423076923077,0.5933548240537412,73.25,2.34375,75.76470588235294,1.7058823529411764,160.14499587536227,Melbourne Stars,Melbourne Renegades,1502.169026294214,1518.427030169361,-16.25800387514687,1502.169026294214,1518.427030169361,-16.25800387514687
654031,15,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,153,3,5,10.2,38.25,6.375,0.75,44,2,8.8,4.800000000000001,120.06428571428572,32.93571428571428,50.65,203.65,0.313401771902686,113.03125,3.5625,117.11764705882354,3.235294117647059,160.14499587536227,Melbourne Stars,Melbourne Renegades,1502.169026294214,1518.427030169361,-16.25800387514687,1502.169026294214,1518.427030169361,-16.25800387514687
654031,20,2013,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,208,7,0,10.4,26.0,26.0,1.0,55,4,11.0,3.0,161.1888888888889,46.8111111111111,0.0,208.0,0.0,157.421875,6.59375,164.9375,6.0625,160.14499587536227,Melbourne Stars,Melbourne Renegades,1502.169026294214,1518.427030169361,-16.25800387514687,1502.169026294214,1518.427030169361,-16.25800387514687
654033,6,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,72,0,14,12.0,72.0,4.8,0.3,70,0,14.0,14.0,53.71028037383178,18.28971962616822,122.3644859813084,194.3644859813084,0.7571420873544606,45.98275862068966,1.6206896551724137,48.05555555555556,1.1111111111111112,158.9751133410484,Sydney Sixers,Sydney Thunder,1538.874864224901,1419.5095259642733,119.36533826062782,1419.5095259642733,1538.874864224901,-119.36533826062782
654033,10,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,106,0,10,10.6,106.0,9.636363636363637,0.5,50,0,10.0,10.0,87.27586206896552,18.724137931034477,97.86206896551724,203.86206896551724,0.6055310131462183,73.89473684210526,2.6491228070175437,75.76470588235294,1.7058823529411764,158.9751133410484,Sydney Sixers,Sydney Thunder,1538.874864224901,1419.5095259642733,119.36533826062782,1419.5095259642733,1538.874864224901,-119.36533826062782
654033,15,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,133,2,5,8.866666666666667,44.333333333333336,7.388888888888889,0.75,27,2,5.4,1.4000000000000004,129.0144927536232,3.985507246376813,52.0,185.0,0.3217550274223034,111.64814814814817,3.925925925925926,117.11764705882354,3.235294117647059,158.9751133410484,Sydney Sixers,Sydney Thunder,1538.874864224901,1419.5095259642733,119.36533826062782,1419.5095259642733,1538.874864224901,-119.36533826062782
654033,20,2013,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,166,6,0,8.3,23.714285714285715,23.714285714285715,1.0,33,4,6.6,-1.4000000000000004,162.57843137254903,3.4215686274509665,0.0,166.0,0.0,160.0196078431373,6.490196078431373,164.9375,6.0625,158.9751133410484,Sydney Sixers,Sydney Thunder,1538.874864224901,1419.5095259642733,119.36533826062782,1419.5095259642733,1538.874864224901,-119.36533826062782
