match_id,checkpoint,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,toss_win,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,season,toss_decision,target_batfirst,date,winner,bat_first_team
1023585,6,48,1,14,8.0,24.0,1.6,0.3,0,42,1,8.4,6.4,2016,field,1,2016-12-22,Melbourne Renegades,Melbourne Renegades
1023585,10,73,2,10,7.3,24.333333333333332,2.212121212121212,0.5,0,31,2,6.2,2.2,2016,field,1,2016-12-22,Melbourne Renegades,Melbourne Renegades
1023585,15,127,3,5,8.466666666666667,31.75,5.291666666666667,0.75,0,54,1,10.8,8.8,2016,field,1,2016-12-22,Melbourne Renegades,Melbourne Renegades
1023585,20,179,7,0,8.95,22.375,22.375,1.0,0,52,4,10.4,2.4000000000000004,2016,field,1,2016-12-22,Melbourne Renegades,Melbourne Renegades
1023587,6,64,0,14,10.666666666666666,64.0,4.266666666666667,0.3,1,60,0,12.0,12.0,2016,field,1,2016-12-23,Hobart Hurricanes,Hobart Hurricanes
1023587,10,92,1,10,9.2,46.0,4.181818181818182,0.5,1,35,1,7.0,5.0,2016,field,1,2016-12-23,Hobart Hurricanes,Hobart Hurricanes
1023587,15,145,3,5,9.666666666666666,36.25,6.041666666666667,0.75,1,53,2,10.6,6.6,2016,field,1,2016-12-23,Hobart Hurricanes,Hobart Hurricanes
1023587,20,200,6,0,10.0,28.571428571428573,28.571428571428573,1.0,1,55,3,11.0,5.0,2016,field,1,2016-12-23,Hobart Hurricanes,Hobart Hurricanes
1023589,6,56,1,14,9.333333333333334,28.0,1.8666666666666667,0.3,0,49,0,9.8,9.8,2016,field,1,2016-12-23,Perth Scorchers,Perth Scorchers
1023589,10,86,2,10,8.6,28.666666666666668,2.606060606060606,0.5,0,41,1,8.2,6.199999999999999,2016,field,1,2016-12-23,Perth Scorchers,Perth Scorchers
1023589,15,134,4,5,8.933333333333334,26.8,4.466666666666667,0.75,0,48,2,9.6,5.6,2016,field,1,2016-12-23,Perth Scorchers,Perth Scorchers
1023589,20,197,7,0,9.85,24.625,24.625,1.0,0,63,3,12.6,6.6,2016,field,1,2016-12-23,Perth Scorchers,Perth Scorchers
1023591,6,42,3,14,7.0,10.5,0.7,0.3,1,36,3,7.2,1.2000000000000002,2016,bat,0,2016-12-26,Melbourne Stars,Hobart Hurricanes
1023591,10,81,3,10,8.1,20.25,1.8409090909090908,0.5,1,47,0,9.4,9.4,2016,bat,0,2016-12-26,Melbourne Stars,Hobart Hurricanes
1023591,15,132,3,5,8.8,33.0,5.5,0.75,1,51,0,10.2,10.2,2016,bat,0,2016-12-26,Melbourne Stars,Hobart Hurricanes
1023591,20,188,4,0,9.4,37.6,37.6,1.0,1,56,1,11.2,9.2,2016,bat,0,2016-12-26,Melbourne Stars,Hobart Hurricanes
1023593,6,45,2,14,7.5,15.0,1.0,0.3,0,42,2,8.4,4.4,2016,bat,0,2016-12-27,Sydney Sixers,Perth Scorchers
1023593,10,75,3,10,7.5,18.75,1.7045454545454546,0.5,0,42,1,8.4,6.4,2016,bat,0,2016-12-27,Sydney Sixers,Perth Scorchers
1023593,15,99,6,5,6.6,14.142857142857142,2.357142857142857,0.75,0,24,3,4.8,-1.2000000000000002,2016,bat,0,2016-12-27,Sydney Sixers,Perth Scorchers
1023593,20,130,8,0,6.5,14.444444444444445,14.444444444444445,1.0,0,31,2,6.2,2.2,2016,bat,0,2016-12-27,Sydney Sixers,Perth Scorchers
1023595,6,27,2,14,4.5,9.0,0.6,0.3,0,21,2,4.2,0.2000000000000001,2016,field,0,2016-12-28,Brisbane Heat,Sydney Thunder
1023595,10,60,2,10,6.0,20.0,1.818181818181818,0.5,0,40,0,8.0,8.0,2016,field,0,2016-12-28,Brisbane Heat,Sydney Thunder
1023595,15,99,4,5,6.6,19.8,3.3000000000000003,0.75,0,39,2,7.8,3.8,2016,field,0,2016-12-28,Brisbane Heat,Sydney Thunder
1023595,20,157,7,0,7.85,19.625,19.625,1.0,0,58,3,11.6,5.6,2016,field,0,2016-12-28,Brisbane Heat,Sydney Thunder
1023597,6,52,1,14,8.666666666666666,26.0,1.7333333333333334,0.3,0,49,1,9.8,7.800000000000001,2016,field,0,2016-12-29,Perth Scorchers,Melbourne Renegades
1023597,10,79,2,10,7.9,26.333333333333332,2.393939393939394,0.5,0,38,1,7.6,5.6,2016,field,0,2016-12-29,Perth Scorchers,Melbourne Renegades
1023597,15,119,4,5,7.933333333333334,23.8,3.966666666666667,0.75,0,40,2,8.0,4.0,2016,field,0,2016-12-29,Perth Scorchers,Melbourne Renegades
1023597,20,148,8,0,7.4,16.444444444444443,16.444444444444443,1.0,0,29,4,5.8,-2.2,2016,field,0,2016-12-29,Perth Scorchers,Melbourne Renegades
1023599,6,50,3,14,8.333333333333334,12.5,0.8333333333333334,0.3,1,44,3,8.8,2.8000000000000007,2016,field,0,2016-12-30,Brisbane Heat,Hobart Hurricanes
1023599,10,78,4,10,7.8,15.6,1.4181818181818182,0.5,1,34,1,6.8,4.8,2016,field,0,2016-12-30,Brisbane Heat,Hobart Hurricanes
1023599,15,125,6,5,8.333333333333334,17.857142857142858,2.9761904761904763,0.75,1,47,2,9.4,5.4,2016,field,0,2016-12-30,Brisbane Heat,Hobart Hurricanes
1023599,20,173,9,0,8.65,17.3,17.3,1.0,1,48,3,9.6,3.5999999999999996,2016,field,0,2016-12-30,Brisbane Heat,Hobart Hurricanes
1023601,6,60,1,14,10.0,30.0,2.0,0.3,0,49,1,9.8,7.800000000000001,2016,field,1,2016-12-31,Adelaide Strikers,Adelaide Strikers
1023601,10,94,2,10,9.4,31.333333333333332,2.848484848484848,0.5,0,51,1,10.2,8.2,2016,field,1,2016-12-31,Adelaide Strikers,Adelaide Strikers
1023601,15,111,5,5,7.4,18.5,3.0833333333333335,0.75,0,17,3,3.4,-2.6,2016,field,1,2016-12-31,Adelaide Strikers,Adelaide Strikers
1023601,20,152,9,0,7.6,15.2,15.2,1.0,0,41,4,8.2,0.1999999999999993,2016,field,1,2016-12-31,Adelaide Strikers,Adelaide Strikers
1023603,6,56,1,14,9.333333333333334,28.0,1.8666666666666667,0.3,1,48,1,9.6,7.6,2017,field,1,2017-01-01,Melbourne Renegades,Melbourne Renegades
1023603,10,80,3,10,8.0,20.0,1.818181818181818,0.5,1,32,2,6.4,2.4000000000000004,2017,field,1,2017-01-01,Melbourne Renegades,Melbourne Renegades
1023603,15,122,3,5,8.133333333333333,30.5,5.083333333333333,0.75,1,42,0,8.4,8.4,2017,field,1,2017-01-01,Melbourne Renegades,Melbourne Renegades
1023603,20,171,4,0,8.55,34.2,34.2,1.0,1,49,1,9.8,7.800000000000001,2017,field,1,2017-01-01,Melbourne Renegades,Melbourne Renegades
1023605,6,47,1,14,7.833333333333333,23.5,1.5666666666666669,0.3,0,43,0,8.6,8.6,2017,field,1,2017-01-01,Perth Scorchers,Perth Scorchers
1023605,10,84,1,10,8.4,42.0,3.8181818181818183,0.5,0,47,0,9.4,9.4,2017,field,1,2017-01-01,Perth Scorchers,Perth Scorchers
1023605,15,120,4,5,8.0,24.0,4.0,0.75,0,36,3,7.2,1.2000000000000002,2017,field,1,2017-01-01,Perth Scorchers,Perth Scorchers
1023605,20,177,5,0,8.85,29.5,29.5,1.0,0,57,1,11.4,9.4,2017,field,1,2017-01-01,Perth Scorchers,Perth Scorchers
1023607,6,48,3,14,8.0,12.0,0.8,0.3,1,44,3,8.8,2.8000000000000007,2017,field,0,2017-01-02,Hobart Hurricanes,Adelaide Strikers
1023607,10,67,3,10,6.7,16.75,1.5227272727272727,0.5,1,25,1,5.0,3.0,2017,field,0,2017-01-02,Hobart Hurricanes,Adelaide Strikers
1023607,15,101,4,5,6.733333333333333,20.2,3.3666666666666667,0.75,1,34,1,6.8,4.8,2017,field,0,2017-01-02,Hobart Hurricanes,Adelaide Strikers
1023607,20,143,10,0,7.15,13.0,13.0,1.0,1,42,6,8.4,-3.5999999999999996,2017,field,0,2017-01-02,Hobart Hurricanes,Adelaide Strikers
1023609,6,70,0,14,11.666666666666666,70.0,4.666666666666667,0.3,0,58,0,11.6,11.6,2017,field,0,2017-01-03,Sydney Sixers,Brisbane Heat
1023609,10,94,2,10,9.4,31.333333333333332,2.848484848484848,0.5,0,32,2,6.4,2.4000000000000004,2017,field,0,2017-01-03,Sydney Sixers,Brisbane Heat
1023609,15,131,4,5,8.733333333333333,26.2,4.366666666666666,0.75,0,37,2,7.4,3.4000000000000004,2017,field,0,2017-01-03,Sydney Sixers,Brisbane Heat
1023609,20,186,6,0,9.3,26.571428571428573,26.571428571428573,1.0,0,55,2,11.0,7.0,2017,field,0,2017-01-03,Sydney Sixers,Brisbane Heat
1023611,6,62,1,14,10.333333333333334,31.0,2.066666666666667,0.3,1,57,1,11.4,9.4,2017,field,0,2017-01-04,Sydney Thunder,Melbourne Stars
1023611,10,90,2,10,9.0,30.0,2.727272727272727,0.5,1,41,1,8.2,6.199999999999999,2017,field,0,2017-01-04,Sydney Thunder,Melbourne Stars
1023611,15,146,3,5,9.733333333333333,36.5,6.083333333333333,0.75,1,56,1,11.2,9.2,2017,field,0,2017-01-04,Sydney Thunder,Melbourne Stars
1023611,20,166,8,0,8.3,18.444444444444443,18.444444444444443,1.0,1,20,5,4.0,-6.0,2017,field,0,2017-01-04,Sydney Thunder,Melbourne Stars
1023613,6,39,1,14,6.5,19.5,1.3,0.3,1,38,1,7.6,5.6,2017,bat,0,2017-01-05,Brisbane Heat,Perth Scorchers
1023613,10,76,2,10,7.6,25.333333333333332,2.3030303030303028,0.5,1,43,1,8.6,6.6,2017,bat,0,2017-01-05,Brisbane Heat,Perth Scorchers
1023613,15,119,4,5,7.933333333333334,23.8,3.966666666666667,0.75,1,43,2,8.6,4.6,2017,bat,0,2017-01-05,Brisbane Heat,Perth Scorchers
1023613,20,173,6,0,8.65,24.714285714285715,24.714285714285715,1.0,1,54,2,10.8,6.800000000000001,2017,bat,0,2017-01-05,Brisbane Heat,Perth Scorchers
1023615,6,37,5,14,6.166666666666667,6.166666666666667,0.4111111111111111,0.3,1,31,5,6.2,-3.8,2017,field,0,2017-01-06,Adelaide Strikers,Hobart Hurricanes
1023615,10,66,5,10,6.6,11.0,1.0,0.5,1,36,1,7.2,5.2,2017,field,0,2017-01-06,Adelaide Strikers,Hobart Hurricanes
1023615,15,113,5,5,7.533333333333333,18.833333333333332,3.138888888888889,0.75,1,47,0,9.4,9.4,2017,field,0,2017-01-06,Adelaide Strikers,Hobart Hurricanes
1023615,20,161,8,0,8.05,17.88888888888889,17.88888888888889,1.0,1,48,3,9.6,3.5999999999999996,2017,field,0,2017-01-06,Adelaide Strikers,Hobart Hurricanes
1023617,6,58,1,14,9.666666666666666,29.0,1.9333333333333331,0.3,1,51,1,10.2,8.2,2017,field,1,2017-01-07,Melbourne Stars,Melbourne Stars
1023617,10,100,2,10,10.0,33.333333333333336,3.0303030303030307,0.5,1,50,1,10.0,8.0,2017,field,1,2017-01-07,Melbourne Stars,Melbourne Stars
1023617,15,148,3,5,9.866666666666667,37.0,6.166666666666667,0.75,1,48,1,9.6,7.6,2017,field,1,2017-01-07,Melbourne Stars,Melbourne Stars
1023617,20,200,7,0,10.0,25.0,25.0,1.0,1,52,4,10.4,2.4000000000000004,2017,field,1,2017-01-07,Melbourne Stars,Melbourne Stars
1023619,6,45,2,14,7.5,15.0,1.0,0.3,0,40,1,8.0,6.0,2017,field,0,2017-01-08,Sydney Thunder,Hobart Hurricanes
1023619,10,76,3,10,7.6,19.0,1.7272727272727273,0.5,0,41,1,8.2,6.199999999999999,2017,field,0,2017-01-08,Sydney Thunder,Hobart Hurricanes
1023619,15,100,4,5,6.666666666666667,20.0,3.3333333333333335,0.75,0,24,1,4.8,2.8,2017,field,0,2017-01-08,Sydney Thunder,Hobart Hurricanes
1023619,20,161,8,0,8.05,17.88888888888889,17.88888888888889,1.0,0,61,4,12.2,4.199999999999999,2017,field,0,2017-01-08,Sydney Thunder,Hobart Hurricanes
1023621,6,57,2,14,9.5,19.0,1.2666666666666666,0.3,0,51,1,10.2,8.2,2017,bat,0,2017-01-09,Sydney Sixers,Melbourne Renegades
1023621,10,88,2,10,8.8,29.333333333333332,2.6666666666666665,0.5,0,36,0,7.2,7.2,2017,bat,0,2017-01-09,Sydney Sixers,Melbourne Renegades
1023621,15,124,3,5,8.266666666666667,31.0,5.166666666666667,0.75,0,36,1,7.2,5.2,2017,bat,0,2017-01-09,Sydney Sixers,Melbourne Renegades
1023621,20,170,6,0,8.5,24.285714285714285,24.285714285714285,1.0,0,46,3,9.2,3.1999999999999993,2017,bat,0,2017-01-09,Sydney Sixers,Melbourne Renegades
1023623,6,51,1,14,8.5,25.5,1.7,0.3,1,41,1,8.2,6.199999999999999,2017,field,0,2017-01-10,Melbourne Stars,Adelaide Strikers
1023623,10,76,2,10,7.6,25.333333333333332,2.3030303030303028,0.5,1,36,1,7.2,5.2,2017,field,0,2017-01-10,Melbourne Stars,Adelaide Strikers
1023623,15,105,4,5,7.0,21.0,3.5,0.75,1,29,2,5.8,1.7999999999999998,2017,field,0,2017-01-10,Melbourne Stars,Adelaide Strikers
1023623,20,152,8,0,7.6,16.88888888888889,16.88888888888889,1.0,1,47,4,9.4,1.4000000000000004,2017,field,0,2017-01-10,Melbourne Stars,Adelaide Strikers
1023625,6,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111112,0.3,1,33,2,6.6,2.5999999999999996,2017,field,1,2017-01-11,Perth Scorchers,Perth Scorchers
1023625,10,75,3,10,7.5,18.75,1.7045454545454546,0.5,1,41,1,8.2,6.199999999999999,2017,field,1,2017-01-11,Perth Scorchers,Perth Scorchers
1023625,15,112,4,5,7.466666666666667,22.4,3.733333333333333,0.75,1,37,1,7.4,5.4,2017,field,1,2017-01-11,Perth Scorchers,Perth Scorchers
1023625,20,156,5,0,7.8,26.0,26.0,1.0,1,44,1,8.8,6.800000000000001,2017,field,1,2017-01-11,Perth Scorchers,Perth Scorchers
1023627,6,54,1,14,9.0,27.0,1.8,0.3,0,50,1,10.0,8.0,2017,field,0,2017-01-12,Hobart Hurricanes,Melbourne Renegades
1023627,10,90,1,10,9.0,45.0,4.090909090909091,0.5,0,45,0,9.0,9.0,2017,field,0,2017-01-12,Hobart Hurricanes,Melbourne Renegades
1023627,15,156,3,5,10.4,39.0,6.5,0.75,0,66,2,13.2,9.2,2017,field,0,2017-01-12,Hobart Hurricanes,Melbourne Renegades
1023627,20,222,4,0,11.1,44.4,44.4,1.0,0,66,1,13.2,11.2,2017,field,0,2017-01-12,Hobart Hurricanes,Melbourne Renegades
1023629,6,36,2,14,6.0,12.0,0.8,0.3,1,34,2,6.8,2.8,2017,bat,0,2017-01-14,Sydney Thunder,Sydney Sixers
1023629,10,57,5,10,5.7,9.5,0.8636363636363636,0.5,1,25,4,5.0,-3.0,2017,bat,0,2017-01-14,Sydney Thunder,Sydney Sixers
1023629,15,76,8,5,5.066666666666666,8.444444444444445,1.4074074074074074,0.75,1,19,3,3.8,-2.2,2017,bat,0,2017-01-14,Sydney Thunder,Sydney Sixers
1023629,20,99,9,0,4.95,9.9,9.9,1.0,1,23,1,4.6,2.5999999999999996,2017,bat,0,2017-01-14,Sydney Thunder,Sydney Sixers
1023631,6,24,4,14,4.0,4.8,0.32,0.3,1,21,4,4.2,-3.8,2017,bat,0,2017-01-14,Melbourne Stars,Perth Scorchers
1023631,10,57,5,10,5.7,9.5,0.8636363636363636,0.5,1,42,1,8.4,6.4,2017,bat,0,2017-01-14,Melbourne Stars,Perth Scorchers
1023631,15,85,7,5,5.666666666666667,10.625,1.7708333333333333,0.75,1,28,2,5.6,1.5999999999999996,2017,bat,0,2017-01-14,Melbourne Stars,Perth Scorchers
1023631,20,134,7,0,6.7,16.75,16.75,1.0,1,49,0,9.8,9.8,2017,bat,0,2017-01-14,Melbourne Stars,Perth Scorchers
1023633,6,56,1,14,9.333333333333334,28.0,1.8666666666666667,0.3,1,51,1,10.2,8.2,2017,field,1,2017-01-16,Melbourne Renegades,Melbourne Renegades
1023633,10,93,1,10,9.3,46.5,4.2272727272727275,0.5,1,42,1,8.4,6.4,2017,field,1,2017-01-16,Melbourne Renegades,Melbourne Renegades
1023633,15,138,3,5,9.2,34.5,5.75,0.75,1,45,2,9.0,5.0,2017,field,1,2017-01-16,Melbourne Renegades,Melbourne Renegades
1023633,20,171,9,0,8.55,17.1,17.1,1.0,1,33,6,6.6,-5.4,2017,field,1,2017-01-16,Melbourne Renegades,Melbourne Renegades
1023635,6,39,2,14,6.5,13.0,0.8666666666666667,0.3,1,37,0,7.4,7.4,2017,bat,0,2017-01-17,Brisbane Heat,Melbourne Stars
1023635,10,61,4,10,6.1,12.2,1.1090909090909091,0.5,1,30,2,6.0,2.0,2017,bat,0,2017-01-17,Brisbane Heat,Melbourne Stars
1023635,15,96,4,5,6.4,19.2,3.1999999999999997,0.75,1,35,0,7.0,7.0,2017,bat,0,2017-01-17,Brisbane Heat,Melbourne Stars
1023635,20,138,7,0,6.9,17.25,17.25,1.0,1,42,3,8.4,2.4000000000000004,2017,bat,0,2017-01-17,Brisbane Heat,Melbourne Stars
1023637,6,48,1,14,8.0,24.0,1.6,0.3,1,43,1,8.6,6.6,2017,field,1,2017-01-18,Adelaide Strikers,Adelaide Strikers
1023637,10,89,1,10,8.9,44.5,4.045454545454546,0.5,1,55,0,11.0,11.0,2017,field,1,2017-01-18,Adelaide Strikers,Adelaide Strikers
1023637,15,128,2,5,8.533333333333333,42.666666666666664,7.111111111111111,0.75,1,39,1,7.8,5.8,2017,field,1,2017-01-18,Adelaide Strikers,Adelaide Strikers
1023637,20,178,5,0,8.9,29.666666666666668,29.666666666666668,1.0,1,50,3,10.0,4.0,2017,field,1,2017-01-18,Adelaide Strikers,Adelaide Strikers
1023639,6,75,0,14,12.5,75.0,5.0,0.3,1,63,0,12.6,12.6,2017,field,1,2017-01-20,Melbourne Renegades,Melbourne Renegades
1023639,10,114,1,10,11.4,57.0,5.181818181818182,0.5,1,54,1,10.8,8.8,2017,field,1,2017-01-20,Melbourne Renegades,Melbourne Renegades
1023639,15,155,2,5,10.333333333333334,51.666666666666664,8.61111111111111,0.75,1,41,1,8.2,6.199999999999999,2017,field,1,2017-01-20,Melbourne Renegades,Melbourne Renegades
1023639,20,199,5,0,9.95,33.166666666666664,33.166666666666664,1.0,1,44,3,8.8,2.8000000000000007,2017,field,1,2017-01-20,Melbourne Renegades,Melbourne Renegades
1023641,6,35,2,14,5.833333333333333,11.666666666666666,0.7777777777777778,0.3,0,31,2,6.2,2.2,2017,field,0,2017-01-21,Perth Scorchers,Hobart Hurricanes
1023641,10,63,3,10,6.3,15.75,1.431818181818182,0.5,0,32,1,6.4,4.4,2017,field,0,2017-01-21,Perth Scorchers,Hobart Hurricanes
1023641,15,90,6,5,6.0,12.857142857142858,2.142857142857143,0.75,0,27,3,5.4,-0.5999999999999996,2017,field,0,2017-01-21,Perth Scorchers,Hobart Hurricanes
1023641,20,134,6,0,6.7,19.142857142857142,19.142857142857142,1.0,0,44,0,8.8,8.8,2017,field,0,2017-01-21,Perth Scorchers,Hobart Hurricanes
1023643,6,59,1,14,9.833333333333334,29.5,1.9666666666666663,0.3,0,49,1,9.8,7.800000000000001,2017,field,0,2017-01-21,Sydney Sixers,Melbourne Stars
1023643,10,85,1,10,8.5,42.5,3.863636363636364,0.5,0,34,1,6.8,4.8,2017,field,0,2017-01-21,Sydney Sixers,Melbourne Stars
1023643,15,128,1,5,8.533333333333333,64.0,10.666666666666666,0.75,0,43,0,8.6,8.6,2017,field,0,2017-01-21,Sydney Sixers,Melbourne Stars
1023643,20,156,8,0,7.8,17.333333333333332,17.333333333333332,1.0,0,28,7,5.6,-8.4,2017,field,0,2017-01-21,Sydney Sixers,Melbourne Stars
1023645,6,26,4,14,4.333333333333333,5.2,0.3466666666666667,0.3,1,26,2,5.2,1.2000000000000002,2017,field,0,2017-01-24,Perth Scorchers,Melbourne Stars
1023645,10,46,4,10,4.6,9.2,0.8363636363636363,0.5,1,24,1,4.8,2.8,2017,field,0,2017-01-24,Perth Scorchers,Melbourne Stars
1023645,15,90,5,5,6.0,15.0,2.5,0.75,1,44,1,8.8,6.800000000000001,2017,field,0,2017-01-24,Perth Scorchers,Melbourne Stars
1023645,20,136,8,0,6.8,15.11111111111111,15.11111111111111,1.0,1,46,3,9.2,3.1999999999999993,2017,field,0,2017-01-24,Perth Scorchers,Melbourne Stars
1023647,6,40,2,14,6.666666666666667,13.333333333333334,0.888888888888889,0.3,0,31,2,6.2,2.2,2017,field,0,2017-01-25,,Brisbane Heat
1023647,10,70,2,10,7.0,23.333333333333332,2.121212121212121,0.5,0,34,0,6.8,6.8,2017,field,0,2017-01-25,,Brisbane Heat
1023647,15,110,6,5,7.333333333333333,15.714285714285714,2.619047619047619,0.75,0,40,4,8.0,0.0,2017,field,0,2017-01-25,,Brisbane Heat
1023647,20,167,9,0,8.35,16.7,16.7,1.0,0,57,3,11.4,5.4,2017,field,0,2017-01-25,,Brisbane Heat
1023649,6,33,3,14,5.5,8.25,0.55,0.3,1,32,3,6.4,0.4000000000000003,2017,field,0,2017-01-28,Perth Scorchers,Sydney Sixers
1023649,10,75,4,10,7.5,15.0,1.3636363636363635,0.5,1,49,1,9.8,7.800000000000001,2017,field,0,2017-01-28,Perth Scorchers,Sydney Sixers
1023649,15,101,6,5,6.733333333333333,14.428571428571429,2.4047619047619047,0.75,1,26,2,5.2,1.2000000000000002,2017,field,0,2017-01-28,Perth Scorchers,Sydney Sixers
1023649,20,141,9,0,7.05,14.1,14.1,1.0,1,40,3,8.0,2.0,2017,field,0,2017-01-28,Perth Scorchers,Sydney Sixers
1114856,6,55,1,14,9.166666666666666,27.5,1.8333333333333333,0.3,1,51,1,10.2,8.2,2017,field,0,2017-12-19,Sydney Thunder,Sydney Sixers
1114856,10,75,3,10,7.5,18.75,1.7045454545454546,0.5,1,35,2,7.0,3.0,2017,field,0,2017-12-19,Sydney Thunder,Sydney Sixers
1114856,15,107,5,5,7.133333333333334,17.833333333333332,2.972222222222222,0.75,1,32,2,6.4,2.4000000000000004,2017,field,0,2017-12-19,Sydney Thunder,Sydney Sixers
1114856,20,149,9,0,7.45,14.9,14.9,1.0,1,42,4,8.4,0.4000000000000003,2017,field,0,2017-12-19,Sydney Thunder,Sydney Sixers
1114857,6,57,2,14,9.5,19.0,1.2666666666666666,0.3,0,50,2,10.0,6.0,2017,field,1,2017-12-20,Brisbane Heat,Brisbane Heat
1114857,10,90,3,10,9.0,22.5,2.0454545454545454,0.5,0,38,2,7.6,3.5999999999999996,2017,field,1,2017-12-20,Brisbane Heat,Brisbane Heat
1114857,15,149,4,5,9.933333333333334,29.8,4.966666666666667,0.75,0,59,1,11.8,9.8,2017,field,1,2017-12-20,Brisbane Heat,Brisbane Heat
1114857,20,206,7,0,10.3,25.75,25.75,1.0,0,57,3,11.4,5.4,2017,field,1,2017-12-20,Brisbane Heat,Brisbane Heat
1114858,6,53,1,14,8.833333333333334,26.5,1.7666666666666666,0.3,0,44,1,8.8,6.800000000000001,2017,field,0,2017-12-21,Melbourne Renegades,Hobart Hurricanes
1114858,10,80,2,10,8.0,26.666666666666668,2.4242424242424243,0.5,0,32,2,6.4,2.4000000000000004,2017,field,0,2017-12-21,Melbourne Renegades,Hobart Hurricanes
1114858,15,123,3,5,8.2,30.75,5.125,0.75,0,43,1,8.6,6.6,2017,field,0,2017-12-21,Melbourne Renegades,Hobart Hurricanes
1114858,20,164,8,0,8.2,18.22222222222222,18.22222222222222,1.0,0,41,5,8.2,-1.8000000000000007,2017,field,0,2017-12-21,Melbourne Renegades,Hobart Hurricanes
1114859,6,54,1,14,9.0,27.0,1.8,0.3,1,49,1,9.8,7.800000000000001,2017,bat,1,2017-12-22,Adelaide Strikers,Adelaide Strikers
1114859,10,90,2,10,9.0,30.0,2.727272727272727,0.5,1,49,1,9.8,7.800000000000001,2017,bat,1,2017-12-22,Adelaide Strikers,Adelaide Strikers
1114859,15,118,4,5,7.866666666666666,23.6,3.9333333333333336,0.75,1,28,2,5.6,1.5999999999999996,2017,bat,1,2017-12-22,Adelaide Strikers,Adelaide Strikers
1114859,20,163,6,0,8.15,23.285714285714285,23.285714285714285,1.0,1,45,2,9.0,5.0,2017,bat,1,2017-12-22,Adelaide Strikers,Adelaide Strikers
1114860,6,42,4,14,7.0,8.4,0.56,0.3,0,35,4,7.0,-1.0,2017,field,0,2017-12-23,Perth Scorchers,Sydney Sixers
1114860,10,61,5,10,6.1,10.166666666666666,0.9242424242424242,0.5,0,21,2,4.2,0.2000000000000001,2017,field,0,2017-12-23,Perth Scorchers,Sydney Sixers
1114860,15,103,7,5,6.866666666666666,12.875,2.1458333333333335,0.75,0,42,2,8.4,4.4,2017,field,0,2017-12-23,Perth Scorchers,Sydney Sixers
1114860,20,132,10,0,6.6,12.0,12.0,1.0,0,-103,-7,-20.6,-6.600000000000001,2017,field,0,2017-12-23,Perth Scorchers,Sydney Sixers
1114861,6,29,3,14,4.833333333333333,7.25,0.4833333333333333,0.3,1,27,3,5.4,-0.5999999999999996,2017,field,0,2017-12-23,Melbourne Renegades,Brisbane Heat
1114861,10,59,3,10,5.9,14.75,1.3409090909090908,0.5,1,31,1,6.2,4.2,2017,field,0,2017-12-23,Melbourne Renegades,Brisbane Heat
1114861,15,90,4,5,6.0,18.0,3.0,0.75,1,31,1,6.2,4.2,2017,field,0,2017-12-23,Melbourne Renegades,Brisbane Heat
1114861,20,132,8,0,6.6,14.666666666666666,14.666666666666666,1.0,1,42,4,8.4,0.4000000000000003,2017,field,0,2017-12-23,Melbourne Renegades,Brisbane Heat
1114862,6,29,3,14,4.833333333333333,7.25,0.4833333333333333,0.3,0,23,2,4.6,0.5999999999999996,2017,field,1,2017-12-26,Perth Scorchers,Perth Scorchers
1114862,10,60,3,10,6.0,15.0,1.3636363636363635,0.5,0,38,0,7.6,7.6,2017,field,1,2017-12-26,Perth Scorchers,Perth Scorchers
1114862,15,94,4,5,6.266666666666667,18.8,3.1333333333333333,0.75,0,34,1,6.8,4.8,2017,field,1,2017-12-26,Perth Scorchers,Perth Scorchers
1114862,20,142,6,0,7.1,20.285714285714285,20.285714285714285,1.0,0,48,2,9.6,5.6,2017,field,1,2017-12-26,Perth Scorchers,Perth Scorchers
1114863,6,41,1,14,6.833333333333333,20.5,1.3666666666666667,0.3,0,34,1,6.8,4.8,2017,bat,0,2017-12-27,Brisbane Heat,Sydney Thunder
1114863,10,78,2,10,7.8,26.0,2.363636363636364,0.5,0,44,1,8.8,6.800000000000001,2017,bat,0,2017-12-27,Brisbane Heat,Sydney Thunder
1114863,15,123,3,5,8.2,30.75,5.125,0.75,0,45,1,9.0,7.0,2017,bat,0,2017-12-27,Brisbane Heat,Sydney Thunder
1114863,20,149,4,0,7.45,29.8,29.8,1.0,0,-123,-3,-24.6,-18.6,2017,bat,0,2017-12-27,Brisbane Heat,Sydney Thunder
1114864,6,47,1,14,7.833333333333333,23.5,1.5666666666666669,0.3,1,43,0,8.6,8.6,2017,field,1,2017-12-28,Adelaide Strikers,Adelaide Strikers
1114864,10,76,2,10,7.6,25.333333333333332,2.3030303030303028,0.5,1,38,1,7.6,5.6,2017,field,1,2017-12-28,Adelaide Strikers,Adelaide Strikers
1114864,15,115,3,5,7.666666666666667,28.75,4.791666666666667,0.75,1,39,1,7.8,5.8,2017,field,1,2017-12-28,Adelaide Strikers,Adelaide Strikers
1114864,20,167,3,0,8.35,41.75,41.75,1.0,1,52,0,10.4,10.4,2017,field,1,2017-12-28,Adelaide Strikers,Adelaide Strikers
