match_id,checkpoint,season,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,venue,toss_winner,winner,batting_first_team,target_batfirst,par_runs_cp_final,par_gap_cp,exp_remain_final,exp_final_20,resource_frac
1152556,20,2019,140,7,0,7.0,17.5,17.5,1.0,55,1,11.0,9.0,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,1,161.1888888888889,-21.188888888888897,0.0,140.0,0.0
1152557,6,2019,53,0,14,8.833333333333334,53.0,3.533333333333333,0.3,50,0,10.0,10.0,"Aurora Stadium, Launceston",Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,0,53.71028037383178,-0.7102803738317789,122.3644859813084,175.3644859813084,0.7571420873544606
1152557,10,2019,92,1,10,9.2,46.0,4.181818181818182,0.5,49,1,9.8,7.800000000000001,"Aurora Stadium, Launceston",Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,0,83.3076923076923,8.692307692307693,95.89423076923077,187.89423076923077,0.5933548240537412
1152557,15,2019,134,2,5,8.933333333333334,44.666666666666664,7.444444444444444,0.75,42,1,8.4,6.4,"Aurora Stadium, Launceston",Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,0,129.0144927536232,4.985507246376812,52.0,186.0,0.32175502742230344
1152557,20,2019,169,7,0,8.45,21.125,21.125,1.0,35,5,7.0,-3.0,"Aurora Stadium, Launceston",Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,0,161.1888888888889,7.811111111111103,0.0,169.0,0.0
1152558,6,2019,36,3,14,6.0,9.0,0.6,0.3,30,3,6.0,0.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Perth Scorchers,0,37.97142857142857,-1.971428571428568,109.08571428571429,145.0857142857143,0.6749784036804146
1152558,10,2019,62,4,10,6.2,12.4,1.1272727272727272,0.5,40,1,8.0,6.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Perth Scorchers,0,64.2258064516129,-2.225806451612897,80.45161290322581,142.4516129032258,0.49780213299703774
1152558,15,2019,93,5,5,6.2,15.5,2.5833333333333335,0.75,31,1,6.2,4.2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Perth Scorchers,0,103.86585365853658,-10.86585365853658,43.68292682926829,136.6829268292683,0.2702923330738018
1152558,20,2019,128,9,0,6.4,12.8,12.8,1.0,35,4,7.0,-1.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Perth Scorchers,0,141.22727272727272,-13.22727272727272,0.0,128.0,0.0
1152559,6,2019,38,1,14,6.333333333333333,19.0,1.2666666666666666,0.3,35,1,7.0,5.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,47.2952380952381,-9.295238095238098,119.83809523809524,157.83809523809524,0.7415098003763451
1152559,10,2019,59,2,10,5.9,19.666666666666668,1.787878787878788,0.5,25,1,5.0,3.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,76.94827586206897,-17.948275862068968,88.93103448275862,147.9310344827586,0.5502693738210349
1152559,15,2019,90,3,5,6.0,22.5,3.75,0.75,31,1,6.2,4.2,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,120.06428571428572,-30.064285714285717,50.65,140.65,0.313401771902686
1152559,20,2019,128,6,0,6.4,18.285714285714285,18.285714285714285,1.0,38,3,7.6,1.5999999999999996,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,162.57843137254903,-34.57843137254903,0.0,128.0,0.0
1152560,6,2019,43,3,14,7.166666666666667,10.75,0.7166666666666667,0.3,40,2,8.0,4.0,Adelaide Oval,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,37.97142857142857,5.028571428571432,109.08571428571429,152.0857142857143,0.6749784036804146
1152560,10,2019,72,3,10,7.2,18.0,1.6363636363636365,0.5,37,1,7.4,5.4,Adelaide Oval,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,69.30201342281879,2.6979865771812115,84.68456375838926,156.68456375838926,0.5239939256601219
1152560,15,2019,109,5,5,7.266666666666667,18.166666666666668,3.027777777777778,0.75,37,2,7.4,3.4000000000000004,Adelaide Oval,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,103.86585365853658,5.1341463414634205,43.68292682926829,152.6829268292683,0.2702923330738018
1152560,20,2019,176,8,0,8.8,19.555555555555557,19.555555555555557,1.0,67,3,13.4,7.4,Adelaide Oval,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,152.3661971830986,23.633802816901408,0.0,176.0,0.0
1152561,6,2019,51,1,14,8.5,25.5,1.7,0.3,48,1,9.6,7.6,Perth Stadium,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,47.2952380952381,3.7047619047619023,119.83809523809524,170.83809523809524,0.7415098003763451
1152561,10,2019,79,1,10,7.9,39.5,3.590909090909091,0.5,32,1,6.4,4.4,Perth Stadium,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,83.3076923076923,-4.307692307692307,95.89423076923077,174.89423076923077,0.5933548240537412
1152561,15,2019,117,2,5,7.8,39.0,6.5,0.75,38,1,7.6,5.6,Perth Stadium,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,129.0144927536232,-12.014492753623188,52.0,169.0,0.32175502742230344
1152561,20,2019,182,3,0,9.1,45.5,45.5,1.0,65,1,13.0,11.0,Perth Stadium,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,190.16,-8.159999999999997,0.0,182.0,0.0
1152562,6,2019,64,0,14,10.666666666666666,64.0,4.266666666666667,0.3,54,0,10.8,10.8,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,1,53.71028037383178,10.289719626168221,122.3644859813084,186.3644859813084,0.7571420873544606
1152562,10,2019,95,2,10,9.5,31.666666666666668,2.878787878787879,0.5,39,2,7.8,3.8,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,1,76.94827586206897,18.051724137931032,88.93103448275862,183.9310344827586,0.5502693738210349
1152562,15,2019,126,4,5,8.4,25.2,4.2,0.75,31,2,6.2,2.2,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,1,112.85897435897436,13.141025641025635,47.43589743589744,173.43589743589743,0.29351420154401453
1152562,20,2019,183,6,0,9.15,26.142857142857142,26.142857142857142,1.0,57,2,11.4,7.4,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,1,162.57843137254903,20.421568627450966,0.0,183.0,0.0
1152563,6,2019,60,3,14,10.0,15.0,1.0,0.3,55,3,11.0,5.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Melbourne Stars,0,37.97142857142857,22.028571428571432,109.08571428571429,169.0857142857143,0.6749784036804146
1152563,10,2019,77,3,10,7.7,19.25,1.75,0.5,29,2,5.8,1.7999999999999998,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Melbourne Stars,0,69.30201342281879,7.6979865771812115,84.68456375838926,161.68456375838926,0.5239939256601219
1152563,15,2019,117,4,5,7.8,23.4,3.9,0.75,40,1,8.0,6.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Melbourne Stars,0,112.85897435897436,4.141025641025635,47.43589743589744,164.43589743589743,0.29351420154401453
1152563,20,2019,156,8,0,7.8,17.333333333333332,17.333333333333332,1.0,39,4,7.8,-0.2000000000000001,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Brisbane Heat,Melbourne Stars,0,152.3661971830986,3.633802816901408,0.0,156.0,0.0
1152564,6,2019,48,1,14,8.0,24.0,1.6,0.3,41,1,8.2,6.199999999999999,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Perth Scorchers,0,47.2952380952381,0.7047619047619023,119.83809523809524,167.83809523809524,0.7415098003763451
1152564,10,2019,74,3,10,7.4,18.5,1.681818181818182,0.5,39,2,7.8,3.8,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Perth Scorchers,0,69.30201342281879,4.6979865771812115,84.68456375838926,158.68456375838926,0.5239939256601219
1152564,15,2019,125,4,5,8.333333333333334,25.0,4.166666666666667,0.75,51,1,10.2,8.2,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Perth Scorchers,0,112.85897435897436,12.141025641025635,47.43589743589744,172.43589743589743,0.29351420154401453
1152564,20,2019,174,6,0,8.7,24.857142857142858,24.857142857142858,1.0,49,2,9.8,5.800000000000001,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Perth Scorchers,0,162.57843137254903,11.421568627450966,0.0,174.0,0.0
1152565,6,2019,50,2,14,8.333333333333334,16.666666666666668,1.1111111111111112,0.3,42,2,8.4,4.4,"Manuka Oval, Canberra",Sydney Thunder,Sydney Thunder,Hobart Hurricanes,0,41.6,8.399999999999999,108.84827586206896,158.84827586206896,0.6735092304782778
1152565,10,2019,73,3,10,7.3,18.25,1.6590909090909092,0.5,28,2,5.6,1.5999999999999996,"Manuka Oval, Canberra",Sydney Thunder,Sydney Thunder,Hobart Hurricanes,0,69.30201342281879,3.6979865771812115,84.68456375838926,157.68456375838926,0.5239939256601219
1152565,15,2019,116,3,5,7.733333333333333,29.0,4.833333333333333,0.75,43,0,8.6,8.6,"Manuka Oval, Canberra",Sydney Thunder,Sydney Thunder,Hobart Hurricanes,0,120.06428571428572,-4.064285714285717,50.65,166.65,0.313401771902686
1152566,6,2019,39,1,14,6.5,19.5,1.3,0.3,23,1,4.6,2.5999999999999996,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,Melbourne Stars,1,47.2952380952381,-8.295238095238098,119.83809523809524,158.83809523809524,0.7415098003763451
1152566,10,2019,63,2,10,6.3,21.0,1.9090909090909092,0.5,32,1,6.4,4.4,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,Melbourne Stars,1,76.94827586206897,-13.948275862068968,88.93103448275862,151.9310344827586,0.5502693738210349
1152566,15,2019,91,3,5,6.066666666666666,22.75,3.7916666666666665,0.75,28,1,5.6,3.5999999999999996,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,Melbourne Stars,1,120.06428571428572,-29.064285714285717,50.65,141.65,0.313401771902686
1152566,20,2019,168,6,0,8.4,24.0,24.0,1.0,77,3,15.4,9.4,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,Melbourne Stars,1,162.57843137254903,5.4215686274509665,0.0,168.0,0.0
1152567,6,2019,42,3,14,7.0,10.5,0.7,0.3,39,3,7.8,1.7999999999999998,"Bellerive Oval, Hobart",Melbourne Stars,Melbourne Stars,Hobart Hurricanes,0,37.97142857142857,4.028571428571432,109.08571428571429,151.0857142857143,0.6749784036804146
1152567,10,2019,68,3,10,6.8,17.0,1.5454545454545454,0.5,33,1,6.6,4.6,"Bellerive Oval, Hobart",Melbourne Stars,Melbourne Stars,Hobart Hurricanes,0,69.30201342281879,-1.3020134228187885,84.68456375838926,152.68456375838926,0.5239939256601219
1152567,15,2019,112,3,5,7.466666666666667,28.0,4.666666666666667,0.75,44,0,8.8,8.8,"Bellerive Oval, Hobart",Melbourne Stars,Melbourne Stars,Hobart Hurricanes,0,120.06428571428572,-8.064285714285717,50.65,162.65,0.313401771902686
1152567,20,2019,153,7,0,7.65,19.125,19.125,1.0,41,4,8.2,0.1999999999999993,"Bellerive Oval, Hobart",Melbourne Stars,Melbourne Stars,Hobart Hurricanes,0,161.1888888888889,-8.188888888888897,0.0,153.0,0.0
1152568,6,2019,58,0,14,9.666666666666666,58.0,3.8666666666666663,0.3,54,0,10.8,10.8,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Sixers,0,53.71028037383178,4.289719626168221,122.3644859813084,180.3644859813084,0.7571420873544606
1152568,10,2019,100,1,10,10.0,50.0,4.545454545454546,0.5,57,1,11.4,9.4,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Sixers,0,83.3076923076923,16.692307692307693,95.89423076923077,195.89423076923077,0.5933548240537412
1152568,15,2019,142,2,5,9.466666666666669,47.333333333333336,7.888888888888889,0.75,42,1,8.4,6.4,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Sixers,0,129.0144927536232,12.985507246376812,52.0,194.0,0.32175502742230344
1152568,20,2019,180,3,0,9.0,45.0,45.0,1.0,38,1,7.6,5.6,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Sixers,0,190.16,-10.159999999999997,0.0,180.0,0.0
1152569,6,2019,47,3,14,7.833333333333333,11.75,0.7833333333333333,0.3,44,3,8.8,2.8000000000000007,"Docklands Stadium, Melbourne",Melbourne Stars,Melbourne Renegades,Melbourne Renegades,1,37.97142857142857,9.028571428571432,109.08571428571429,156.0857142857143,0.6749784036804146
1152569,10,2019,65,4,10,6.5,13.0,1.181818181818182,0.5,29,2,5.8,1.7999999999999998,"Docklands Stadium, Melbourne",Melbourne Stars,Melbourne Renegades,Melbourne Renegades,1,64.2258064516129,0.7741935483871032,80.45161290322581,145.4516129032258,0.49780213299703774
1152569,15,2019,91,5,5,6.066666666666666,15.166666666666666,2.5277777777777777,0.75,26,1,5.2,3.2,"Docklands Stadium, Melbourne",Melbourne Stars,Melbourne Renegades,Melbourne Renegades,1,103.86585365853658,-12.86585365853658,43.68292682926829,134.6829268292683,0.2702923330738018
1152569,20,2019,145,5,0,7.25,24.166666666666668,24.166666666666668,1.0,54,0,10.8,10.8,"Docklands Stadium, Melbourne",Melbourne Stars,Melbourne Renegades,Melbourne Renegades,1,174.51111111111112,-29.51111111111112,0.0,145.0,0.0
1195573,6,2019,44,3,14,7.333333333333333,11.0,0.7333333333333333,0.3,35,3,7.0,1.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Thunder,Sydney Thunder,Sydney Thunder,1,37.97142857142857,6.028571428571432,109.08571428571429,153.0857142857143,0.6749784036804146
1195573,10,2019,78,3,10,7.8,19.5,1.7727272727272727,0.5,40,0,8.0,8.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Thunder,Sydney Thunder,Sydney Thunder,1,69.30201342281879,8.697986577181211,84.68456375838926,162.68456375838926,0.5239939256601219
1195573,15,2019,112,5,5,7.466666666666667,18.666666666666668,3.111111111111111,0.75,34,2,6.8,2.8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Thunder,Sydney Thunder,Sydney Thunder,1,103.86585365853658,8.13414634146342,43.68292682926829,155.6829268292683,0.2702923330738018
1195573,20,2019,172,6,0,8.6,24.571428571428573,24.571428571428573,1.0,60,1,12.0,10.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Thunder,Sydney Thunder,Sydney Thunder,1,162.57843137254903,9.421568627450966,0.0,172.0,0.0
1195574,6,2019,31,4,14,5.166666666666667,6.2,0.4133333333333333,0.3,28,3,5.6,-0.4000000000000003,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Perth Scorchers,0,34.63157894736842,-3.6315789473684177,92.21052631578948,123.21052631578948,0.5705615466031131
1195574,10,2019,58,4,10,5.8,11.6,1.0545454545454545,0.5,31,1,6.2,4.2,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Perth Scorchers,0,64.2258064516129,-6.225806451612897,80.45161290322581,138.4516129032258,0.49780213299703774
1195574,15,2019,96,5,5,6.4,16.0,2.6666666666666665,0.75,38,1,7.6,5.6,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Perth Scorchers,0,103.86585365853658,-7.8658536585365795,43.68292682926829,139.6829268292683,0.2702923330738018
1195574,20,2019,131,10,0,6.55,11.909090909090908,11.909090909090908,1.0,35,5,7.0,-3.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Perth Scorchers,0,137.65625,-6.65625,0.0,131.0,0.0
1195575,6,2019,61,1,14,10.166666666666666,30.5,2.033333333333333,0.3,49,1,9.8,7.800000000000001,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Thunder,Melbourne Renegades,0,47.2952380952381,13.704761904761902,119.83809523809524,180.83809523809524,0.7415098003763451
1195575,10,2019,89,2,10,8.9,29.666666666666668,2.6969696969696972,0.5,34,1,6.8,4.8,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Thunder,Melbourne Renegades,0,76.94827586206897,12.051724137931032,88.93103448275862,177.9310344827586,0.5502693738210349
1195575,15,2019,127,3,5,8.466666666666667,31.75,5.291666666666667,0.75,38,1,7.6,5.6,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Thunder,Melbourne Renegades,0,120.06428571428572,6.935714285714283,50.65,177.65,0.313401771902686
1195575,20,2019,169,5,0,8.45,28.166666666666668,28.166666666666668,1.0,42,2,8.4,4.4,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Thunder,Melbourne Renegades,0,174.51111111111112,-5.51111111111112,0.0,169.0,0.0
1195576,6,2019,44,1,14,7.333333333333333,22.0,1.4666666666666666,0.3,39,1,7.8,5.8,Traeger Park,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,1,47.2952380952381,-3.2952380952380977,119.83809523809524,163.83809523809524,0.7415098003763451
1195576,10,2019,72,1,10,7.2,36.0,3.272727272727273,0.5,44,0,8.8,8.8,Traeger Park,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,1,83.3076923076923,-11.307692307692307,95.89423076923077,167.89423076923077,0.5933548240537412
1195576,15,2019,100,3,5,6.666666666666667,25.0,4.166666666666667,0.75,28,2,5.6,1.5999999999999996,Traeger Park,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,1,120.06428571428572,-20.064285714285717,50.65,150.65,0.313401771902686
1195576,20,2019,129,9,0,6.45,12.9,12.9,1.0,29,6,5.8,-6.2,Traeger Park,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,1,141.22727272727272,-12.22727272727272,0.0,129.0,0.0
1195577,6,2019,42,2,14,7.0,14.0,0.9333333333333332,0.3,34,2,6.8,2.8,Carrara Oval,Brisbane Heat,Melbourne Stars,Melbourne Stars,1,41.6,0.3999999999999986,108.84827586206896,150.84827586206896,0.6735092304782778
1195577,10,2019,75,4,10,7.5,15.0,1.3636363636363635,0.5,37,3,7.4,1.4000000000000004,Carrara Oval,Brisbane Heat,Melbourne Stars,Melbourne Stars,1,64.2258064516129,10.774193548387103,80.45161290322581,155.4516129032258,0.49780213299703774
1195577,15,2019,118,6,5,7.866666666666666,16.857142857142858,2.8095238095238098,0.75,43,2,8.6,4.6,Carrara Oval,Brisbane Heat,Melbourne Stars,Melbourne Stars,1,96.30555555555556,21.694444444444443,40.02777777777778,158.02777777777777,0.24767574493351457
1195577,20,2019,167,7,0,8.35,20.875,20.875,1.0,49,1,9.8,7.800000000000001,Carrara Oval,Brisbane Heat,Melbourne Stars,Melbourne Stars,1,161.1888888888889,5.811111111111103,0.0,167.0,0.0
1195578,6,2019,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111112,0.3,41,1,8.2,6.199999999999999,"Manuka Oval, Canberra",Sydney Thunder,,Adelaide Strikers,0,41.6,-0.6000000000000014,108.84827586206896,149.84827586206896,0.6735092304782778
1195578,10,2019,66,2,10,6.6,22.0,2.0,0.5,35,0,7.0,7.0,"Manuka Oval, Canberra",Sydney Thunder,,Adelaide Strikers,0,76.94827586206897,-10.948275862068968,88.93103448275862,154.9310344827586,0.5502693738210349
1195578,15,2019,103,3,5,6.866666666666666,25.75,4.291666666666667,0.75,37,1,7.4,5.4,"Manuka Oval, Canberra",Sydney Thunder,,Adelaide Strikers,0,120.06428571428572,-17.064285714285717,50.65,153.65,0.313401771902686
1195578,20,2019,161,5,0,8.05,26.833333333333332,26.833333333333332,1.0,58,2,11.6,7.6,"Manuka Oval, Canberra",Sydney Thunder,,Adelaide Strikers,0,174.51111111111112,-13.51111111111112,0.0,161.0,0.0
1195579,6,2019,50,1,14,8.333333333333334,25.0,1.6666666666666667,0.3,48,1,9.6,7.6,Perth Stadium,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,47.2952380952381,2.7047619047619023,119.83809523809524,169.83809523809524,0.7415098003763451
1195579,10,2019,92,2,10,9.2,30.666666666666668,2.787878787878788,0.5,55,1,11.0,9.0,Perth Stadium,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,76.94827586206897,15.051724137931032,88.93103448275862,180.9310344827586,0.5502693738210349
1195579,15,2019,129,3,5,8.6,32.25,5.375,0.75,37,1,7.4,5.4,Perth Stadium,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,120.06428571428572,8.935714285714283,50.65,179.65,0.313401771902686
1195579,20,2019,196,7,0,9.8,24.5,24.5,1.0,67,4,13.4,5.4,Perth Stadium,Melbourne Renegades,Perth Scorchers,Perth Scorchers,1,161.1888888888889,34.8111111111111,0.0,196.0,0.0
1195580,6,2019,43,0,14,7.166666666666667,43.0,2.8666666666666667,0.3,36,0,7.2,7.2,Ted Summerton Reserve,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,53.71028037383178,-10.710280373831779,122.3644859813084,165.3644859813084,0.7571420873544606
1195580,10,2019,81,0,10,8.1,81.0,7.363636363636363,0.5,43,0,8.6,8.6,Ted Summerton Reserve,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,87.27586206896552,-6.275862068965523,97.86206896551724,178.86206896551724,0.6055310131462183
1195580,15,2019,127,4,5,8.466666666666667,25.4,4.233333333333333,0.75,46,4,9.2,1.1999999999999993,Ted Summerton Reserve,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,112.85897435897436,14.141025641025635,47.43589743589744,174.43589743589743,0.29351420154401453
1195580,20,2019,163,4,0,8.15,32.6,32.6,1.0,36,0,7.2,7.2,Ted Summerton Reserve,Melbourne Stars,Melbourne Stars,Melbourne Stars,1,181.0,-18.0,0.0,163.0,0.0
1195581,6,2019,73,1,14,12.166666666666666,36.5,2.433333333333333,0.3,67,1,13.4,11.4,"Sydney Cricket Ground, Sydney",Sydney Sixers,Brisbane Heat,Brisbane Heat,1,47.2952380952381,25.704761904761902,119.83809523809524,192.83809523809524,0.7415098003763451
1195581,10,2019,115,3,10,11.5,28.75,2.613636363636364,0.5,57,2,11.4,7.4,"Sydney Cricket Ground, Sydney",Sydney Sixers,Brisbane Heat,Brisbane Heat,1,69.30201342281879,45.69798657718121,84.68456375838926,199.68456375838926,0.5239939256601219
1195581,15,2019,149,3,5,9.933333333333334,37.25,6.208333333333333,0.75,34,0,6.8,6.8,"Sydney Cricket Ground, Sydney",Sydney Sixers,Brisbane Heat,Brisbane Heat,1,120.06428571428572,28.935714285714283,50.65,199.65,0.313401771902686
1195581,20,2019,209,4,0,10.45,41.8,41.8,1.0,60,1,12.0,10.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Brisbane Heat,Brisbane Heat,1,181.0,28.0,0.0,209.0,0.0
1195582,6,2019,57,1,14,9.5,28.5,1.9,0.3,53,0,10.6,10.6,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,1,47.2952380952381,9.704761904761902,119.83809523809524,176.83809523809524,0.7415098003763451
1195582,10,2019,91,2,10,9.1,30.333333333333332,2.7575757575757573,0.5,40,1,8.0,6.0,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,1,76.94827586206897,14.051724137931032,88.93103448275862,179.9310344827586,0.5502693738210349
1195582,15,2019,169,3,5,11.266666666666667,42.25,7.041666666666667,0.75,78,1,15.6,13.6,Adelaide Oval,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,1,120.06428571428572,48.93571428571428,50.65,219.65,0.313401771902686
1195583,6,2019,50,1,14,8.333333333333334,25.0,1.6666666666666667,0.3,46,0,9.2,9.2,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,0,47.2952380952381,2.7047619047619023,119.83809523809524,169.83809523809524,0.7415098003763451
1195583,10,2019,75,2,10,7.5,25.0,2.272727272727273,0.5,36,1,7.2,5.2,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,0,76.94827586206897,-1.948275862068968,88.93103448275862,163.9310344827586,0.5502693738210349
1195583,15,2019,121,3,5,8.066666666666666,30.25,5.041666666666667,0.75,46,1,9.2,7.199999999999999,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,0,120.06428571428572,0.9357142857142833,50.65,171.65,0.313401771902686
1195583,20,2019,147,10,0,7.35,13.363636363636363,13.363636363636363,1.0,26,7,5.2,-8.8,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,0,137.65625,9.34375,0.0,147.0,0.0
1195584,6,2019,45,1,14,7.5,22.5,1.5,0.3,38,1,7.6,5.6,Perth Stadium,Perth Scorchers,Sydney Sixers,Sydney Sixers,1,47.2952380952381,-2.2952380952380977,119.83809523809524,164.83809523809524,0.7415098003763451
1195584,10,2019,75,3,10,7.5,18.75,1.7045454545454546,0.5,40,2,8.0,4.0,Perth Stadium,Perth Scorchers,Sydney Sixers,Sydney Sixers,1,69.30201342281879,5.6979865771812115,84.68456375838926,159.68456375838926,0.5239939256601219
1195584,15,2019,123,5,5,8.2,20.5,3.4166666666666665,0.75,48,2,9.6,5.6,Perth Stadium,Perth Scorchers,Sydney Sixers,Sydney Sixers,1,103.86585365853658,19.13414634146342,43.68292682926829,166.6829268292683,0.2702923330738018
1195584,20,2019,174,7,0,8.7,21.75,21.75,1.0,51,2,10.2,6.199999999999999,Perth Stadium,Perth Scorchers,Sydney Sixers,Sydney Sixers,1,161.1888888888889,12.811111111111103,0.0,174.0,0.0
1195585,6,2019,53,3,14,8.833333333333334,13.25,0.8833333333333333,0.3,44,3,8.8,2.8000000000000007,Carrara Oval,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,1,37.97142857142857,15.028571428571432,109.08571428571429,162.0857142857143,0.6749784036804146
1195585,10,2019,84,3,10,8.4,21.0,1.9090909090909092,0.5,39,1,7.8,5.8,Carrara Oval,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,1,69.30201342281879,14.697986577181211,84.68456375838926,168.68456375838926,0.5239939256601219
1195585,15,2019,116,3,5,7.733333333333333,29.0,4.833333333333333,0.75,32,0,6.4,6.4,Carrara Oval,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,1,120.06428571428572,-4.064285714285717,50.65,166.65,0.313401771902686
1195585,20,2019,174,4,0,8.7,34.8,34.8,1.0,58,1,11.6,9.6,Carrara Oval,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,1,181.0,-7.0,0.0,174.0,0.0
1195586,6,2019,50,1,14,8.333333333333334,25.0,1.6666666666666667,0.3,41,1,8.2,6.199999999999999,"Sydney Cricket Ground, Sydney",Sydney Thunder,,Sydney Thunder,0,47.2952380952381,2.7047619047619023,119.83809523809524,169.83809523809524,0.7415098003763451
1195586,10,2019,66,3,10,6.6,16.5,1.5,0.5,19,3,3.8,-2.2,"Sydney Cricket Ground, Sydney",Sydney Thunder,,Sydney Thunder,0,69.30201342281879,-3.3020134228187885,84.68456375838926,150.68456375838926,0.5239939256601219
