match_id,checkpoint,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,venue,season,toss_winner,winner,batting_first_team,team1,team2,target_batfirst,par_runs_cp_final,exp_remain_final,par_gap_cp,exp_final_20,resource_frac,venue_mean_runs_cp,venue_mean_wkts_cp,season_mean_runs_cp,season_mean_wkts_cp,venue_mean_exp_final20,runs_x_wickets,r_pw_x_momentum
756737,10,77,3,10,7.7,19.25,1.75,0.5,24,2,4.8,0.7999999999999998,"Sydney Cricket Ground, Sydney",2014,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,0,69.30201342281879,84.68456375838926,7.6979865771812115,161.68456375838926,0.5239939256601219,73.89473684210526,2.6491228070175437,71.72972972972973,2.5135135135135136,158.9751133410484,231,15.399999999999997
756737,15,122,4,5,8.133333333333333,24.4,4.066666666666666,0.75,45,1,9.0,7.0,"Sydney Cricket Ground, Sydney",2014,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,0,112.85897435897436,47.43589743589744,9.141025641025635,169.43589743589743,0.29351420154401453,111.64814814814815,3.925925925925926,111.0,3.72972972972973,158.9751133410484,488,170.79999999999998
756737,20,154,7,0,7.7,19.25,19.25,1.0,32,3,6.4,0.40000000000000036,"Sydney Cricket Ground, Sydney",2014,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,0,161.1888888888889,0.0,-7.188888888888897,154.0,0.0,160.01960784313727,6.490196078431373,158.17142857142858,6.314285714285714,158.9751133410484,1078,7.700000000000006
756739,6,33,3,14,5.5,8.25,0.55,0.3,31,2,6.2,2.2,Melbourne Cricket Ground,2014,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,1,37.97142857142857,109.08571428571429,-4.971428571428568,142.0857142857143,0.6749784036804146,45.59375,1.34375,44.729729729729726,1.4864864864864864,160.14499587536227,99,18.150000000000002
756739,10,66,3,10,6.6,16.5,1.5,0.5,35,1,7.0,5.0,Melbourne Cricket Ground,2014,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,1,69.30201342281879,84.68456375838926,-3.3020134228187885,150.68456375838926,0.5239939256601219,73.25,2.34375,71.72972972972973,2.5135135135135136,160.14499587536227,198,82.5
756739,15,116,3,5,7.733333333333333,29.0,4.833333333333333,0.75,50,0,10.0,10.0,Melbourne Cricket Ground,2014,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,1,120.06428571428572,50.65,-4.064285714285717,166.65,0.313401771902686,113.03125,3.5625,111.0,3.72972972972973,160.14499587536227,348,290.0
756739,20,190,5,0,9.5,31.666666666666668,31.666666666666668,1.0,74,2,14.8,10.8,Melbourne Cricket Ground,2014,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,1,174.51111111111112,0.0,15.48888888888888,190.0,0.0,157.421875,6.59375,158.17142857142858,6.314285714285714,160.14499587536227,950,342.00000000000006
756741,6,54,0,14,9.0,54.0,3.6,0.3,46,0,9.2,9.2,Stadium Australia,2014,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,1,53.71028037383178,122.3644859813084,0.2897196261682211,176.3644859813084,0.7571420873544606,40.46153846153846,1.2307692307692308,44.729729729729726,1.4864864864864864,153.37025498408374,0,496.79999999999995
756741,10,86,0,10,8.6,86.0,7.818181818181818,0.5,46,0,9.2,9.2,Stadium Australia,2014,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,1,87.27586206896552,97.86206896551724,-1.2758620689655231,183.86206896551724,0.6055310131462183,65.84615384615384,2.3076923076923075,71.72972972972973,2.5135135135135136,153.37025498408374,0,791.1999999999999
756741,15,135,0,5,9.0,135.0,22.5,0.75,49,0,9.8,9.8,Stadium Australia,2014,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,1,141.66666666666666,63.166666666666664,-6.666666666666657,198.16666666666666,0.39084985702901603,104.3076923076923,3.769230769230769,111.0,3.72972972972973,153.37025498408374,0,1323.0
756741,20,208,1,0,10.4,104.0,104.0,1.0,73,1,14.6,12.6,Stadium Australia,2014,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,1,209.75,0.0,-1.75,208.0,0.0,152.91666666666666,6.333333333333333,158.17142857142858,6.314285714285714,153.37025498408374,208,1310.3999999999999
756743,6,40,0,14,6.666666666666667,40.0,2.6666666666666665,0.3,35,0,7.0,7.0,Western Australia Cricket Association Ground,2014,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,0,53.71028037383178,122.3644859813084,-13.710280373831779,162.3644859813084,0.7571420873544606,42.08571428571429,1.3428571428571427,44.729729729729726,1.4864864864864864,157.05409796875375,0,280.0
756743,10,65,1,10,6.5,32.5,2.9545454545454546,0.5,30,1,6.0,4.0,Western Australia Cricket Association Ground,2014,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,0,83.3076923076923,95.89423076923077,-18.307692307692307,160.89423076923077,0.5933548240537412,70.6,2.2285714285714286,71.72972972972973,2.5135135135135136,157.05409796875375,65,130.0
756743,15,99,3,5,6.6,24.75,4.125,0.75,34,2,6.8,2.8,Western Australia Cricket Association Ground,2014,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,0,120.06428571428572,50.65,-21.064285714285717,149.65,0.313401771902686,109.14285714285714,3.7714285714285714,111.0,3.72972972972973,157.05409796875375,297,69.3
756743,20,146,7,0,7.3,18.25,18.25,1.0,47,4,9.4,1.4000000000000004,Western Australia Cricket Association Ground,2014,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,0,161.1888888888889,0.0,-15.188888888888897,146.0,0.0,157.4848484848485,6.03030303030303,158.17142857142858,6.314285714285714,157.05409796875375,1022,25.550000000000008
756745,6,49,1,14,8.166666666666666,24.5,1.6333333333333333,0.3,46,0,9.2,9.2,"Bellerive Oval, Hobart",2014,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,Sydney Sixers,0,47.2952380952381,119.83809523809524,1.7047619047619023,168.83809523809524,0.7415098003763451,45.910714285714285,1.4107142857142858,44.729729729729726,1.4864864864864864,165.62417704081543,49,225.39999999999998
756745,10,71,3,10,7.1,17.75,1.6136363636363635,0.5,29,2,5.8,1.7999999999999998,"Bellerive Oval, Hobart",2014,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,Sydney Sixers,0,69.30201342281879,84.68456375838926,1.6979865771812115,155.68456375838926,0.5239939256601219,76.74545454545455,2.1454545454545455,71.72972972972973,2.5135135135135136,165.62417704081543,213,31.949999999999996
756745,15,109,5,5,7.266666666666667,18.166666666666668,3.027777777777778,0.75,38,2,7.6,3.5999999999999996,"Bellerive Oval, Hobart",2014,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,Sydney Sixers,0,103.86585365853658,43.68292682926829,5.1341463414634205,152.6829268292683,0.2702923330738018,119.47272727272727,3.5272727272727273,111.0,3.72972972972973,165.62417704081543,545,65.39999999999999
756747,6,55,0,14,9.166666666666666,55.0,3.6666666666666665,0.3,52,0,10.4,10.4,Western Australia Cricket Association Ground,2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,1,53.71028037383178,122.3644859813084,1.2897196261682211,177.3644859813084,0.7571420873544606,42.08571428571429,1.3428571428571427,44.729729729729726,1.4864864864864864,157.05409796875375,0,572.0
756747,10,84,0,10,8.4,84.0,7.636363636363637,0.5,38,0,7.6,7.6,Western Australia Cricket Association Ground,2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,1,87.27586206896552,97.86206896551724,-3.275862068965523,181.86206896551724,0.6055310131462183,70.6,2.2285714285714286,71.72972972972973,2.5135135135135136,157.05409796875375,0,638.4
756747,15,126,1,5,8.4,63.0,10.5,0.75,42,1,8.4,6.4,Western Australia Cricket Association Ground,2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,1,134.52,53.76,-8.52000000000001,179.76,0.3326451975812122,109.14285714285714,3.7714285714285714,111.0,3.72972972972973,157.05409796875375,126,403.20000000000005
756747,20,192,3,0,9.6,48.0,48.0,1.0,66,2,13.2,9.2,Western Australia Cricket Association Ground,2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,1,190.16,0.0,1.8400000000000034,192.0,0.0,157.4848484848485,6.03030303030303,158.17142857142858,6.314285714285714,157.05409796875375,576,441.59999999999997
756749,6,58,2,14,9.666666666666666,19.333333333333332,1.2888888888888888,0.3,46,2,9.2,5.199999999999999,Stadium Australia,2014,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Thunder,Sydney Sixers,1,41.6,108.84827586206896,16.4,166.84827586206896,0.6735092304782778,40.46153846153846,1.2307692307692308,44.729729729729726,1.4864864864864864,153.37025498408374,116,100.53333333333332
756749,10,92,2,10,9.2,30.666666666666668,2.787878787878788,0.5,48,1,9.6,7.6,Stadium Australia,2014,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Thunder,Sydney Sixers,1,76.94827586206897,88.93103448275862,15.051724137931032,180.9310344827586,0.5502693738210349,65.84615384615384,2.3076923076923075,71.72972972972973,2.5135135135135136,153.37025498408374,184,233.06666666666666
756749,15,140,4,5,9.333333333333334,28.0,4.666666666666667,0.75,48,2,9.6,5.6,Stadium Australia,2014,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Thunder,Sydney Sixers,1,112.85897435897436,47.43589743589744,27.141025641025635,187.43589743589743,0.29351420154401453,104.3076923076923,3.769230769230769,111.0,3.72972972972973,153.37025498408374,560,156.79999999999998
756749,20,180,7,0,9.0,22.5,22.5,1.0,40,3,8.0,2.0,Stadium Australia,2014,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Thunder,Sydney Sixers,1,161.1888888888889,0.0,18.811111111111103,180.0,0.0,152.91666666666666,6.333333333333333,158.17142857142858,6.314285714285714,153.37025498408374,1260,45.0
756751,6,46,2,14,7.666666666666667,15.333333333333334,1.0222222222222224,0.3,41,2,8.2,4.199999999999999,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2014,Melbourne Stars,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Stars,1,41.6,108.84827586206896,4.399999999999999,154.84827586206896,0.6735092304782778,46.981818181818184,1.6,44.729729729729726,1.4864864864864864,164.2941818367128,92,64.39999999999999
756751,10,78,3,10,7.8,19.5,1.7727272727272727,0.5,42,1,8.4,6.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2014,Melbourne Stars,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Stars,1,69.30201342281879,84.68456375838926,8.697986577181211,162.68456375838926,0.5239939256601219,76.6,2.618181818181818,71.72972972972973,2.5135135135135136,164.2941818367128,234,124.80000000000001
756751,15,109,4,5,7.266666666666667,21.8,3.6333333333333333,0.75,31,1,6.2,4.2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2014,Melbourne Stars,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Stars,1,112.85897435897436,47.43589743589744,-3.858974358974365,156.43589743589743,0.29351420154401453,118.0925925925926,3.9814814814814814,111.0,3.72972972972973,164.2941818367128,436,91.56
756751,20,164,8,0,8.2,18.22222222222222,18.22222222222222,1.0,55,4,11.0,3.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2014,Melbourne Stars,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Stars,1,152.3661971830986,0.0,11.633802816901408,164.0,0.0,168.98076923076923,6.576923076923077,158.17142857142858,6.314285714285714,164.2941818367128,1312,54.666666666666664
756753,6,49,1,14,8.166666666666666,24.5,1.6333333333333333,0.3,46,1,9.2,7.199999999999999,"Sydney Cricket Ground, Sydney",2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Perth Scorchers,1,47.2952380952381,119.83809523809524,1.7047619047619023,168.83809523809524,0.7415098003763451,45.98275862068966,1.6206896551724137,44.729729729729726,1.4864864864864864,158.9751133410484,49,176.39999999999998
756753,10,73,3,10,7.3,18.25,1.6590909090909092,0.5,34,2,6.8,2.8,"Sydney Cricket Ground, Sydney",2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Perth Scorchers,1,69.30201342281879,84.68456375838926,3.6979865771812115,157.68456375838926,0.5239939256601219,73.89473684210526,2.6491228070175437,71.72972972972973,2.5135135135135136,158.9751133410484,219,51.099999999999994
756753,15,108,5,5,7.2,18.0,3.0,0.75,35,2,7.0,3.0,"Sydney Cricket Ground, Sydney",2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Perth Scorchers,1,103.86585365853658,43.68292682926829,4.1341463414634205,151.6829268292683,0.2702923330738018,111.64814814814815,3.925925925925926,111.0,3.72972972972973,158.9751133410484,540,54.0
756753,20,135,7,0,6.75,16.875,16.875,1.0,27,2,5.4,1.4000000000000004,"Sydney Cricket Ground, Sydney",2014,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Perth Scorchers,1,161.1888888888889,0.0,-26.188888888888897,135.0,0.0,160.01960784313727,6.490196078431373,158.17142857142858,6.314285714285714,158.9751133410484,945,23.625000000000007
756755,6,34,3,14,5.666666666666667,8.5,0.5666666666666667,0.3,29,2,5.8,1.7999999999999998,"Docklands Stadium, Melbourne",2014,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,Sydney Thunder,0,37.97142857142857,109.08571428571429,-3.971428571428568,143.0857142857143,0.6749784036804146,43.77777777777778,1.5873015873015872,44.729729729729726,1.4864864864864864,160.46247541479894,102,15.299999999999999
756755,10,47,5,10,4.7,7.833333333333333,0.712121212121212,0.5,16,2,3.2,-0.7999999999999998,"Docklands Stadium, Melbourne",2014,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,Sydney Thunder,0,62.666666666666664,61.875,-15.666666666666664,108.875,0.38285754464913513,73.0952380952381,2.4126984126984126,71.72972972972973,2.5135135135135136,160.46247541479894,235,-6.266666666666665
756755,15,74,5,5,4.933333333333334,12.333333333333334,2.055555555555556,0.75,27,0,5.4,5.4,"Docklands Stadium, Melbourne",2014,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,Sydney Thunder,0,103.86585365853658,43.68292682926829,-29.86585365853658,117.6829268292683,0.2702923330738018,112.46031746031746,3.8412698412698414,111.0,3.72972972972973,160.46247541479894,370,66.60000000000001
756755,20,114,6,0,5.7,16.285714285714285,16.285714285714285,1.0,40,1,8.0,6.0,"Docklands Stadium, Melbourne",2014,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,Sydney Thunder,0,162.57843137254903,0.0,-48.57843137254903,114.0,0.0,163.86666666666667,6.0,158.17142857142858,6.314285714285714,160.46247541479894,684,97.71428571428571
756757,6,42,2,14,7.0,14.0,0.9333333333333333,0.3,39,1,7.8,5.8,Adelaide Oval,2014,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,41.6,108.84827586206896,0.3999999999999986,150.84827586206896,0.6735092304782778,47.014084507042256,1.3098591549295775,44.729729729729726,1.4864864864864864,165.88374827806138,84,81.2
756757,10,62,4,10,6.2,12.4,1.1272727272727272,0.5,21,3,4.2,-1.7999999999999998,Adelaide Oval,2014,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,64.2258064516129,80.45161290322581,-2.225806451612897,142.4516129032258,0.49780213299703774,77.98591549295774,2.267605633802817,71.72972972972973,2.5135135135135136,165.88374827806138,248,-22.319999999999997
756757,15,80,7,5,5.333333333333333,10.0,1.6666666666666667,0.75,18,3,3.6,-2.4,Adelaide Oval,2014,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,90.33333333333333,31.38888888888889,-10.333333333333329,111.38888888888889,0.19422178471538618,117.92753623188406,3.550724637681159,111.0,3.72972972972973,165.88374827806138,560,-24.0
756757,20,136,8,0,6.8,15.11111111111111,15.11111111111111,1.0,56,1,11.2,9.2,Adelaide Oval,2014,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,152.3661971830986,0.0,-16.366197183098592,136.0,0.0,169.55384615384617,6.107692307692307,158.17142857142858,6.314285714285714,165.88374827806138,1088,139.0222222222222
756759,6,43,1,14,7.166666666666667,21.5,1.4333333333333333,0.3,35,1,7.0,5.0,Western Australia Cricket Association Ground,2015,Sydney Thunder,Sydney Thunder,Sydney Thunder,Perth Scorchers,Sydney Thunder,1,47.2952380952381,119.83809523809524,-4.295238095238098,162.83809523809524,0.7415098003763451,42.08571428571429,1.3428571428571427,43.55882352941177,1.5,157.05409796875375,43,107.5
756759,10,81,1,10,8.1,40.5,3.6818181818181817,0.5,40,0,8.0,8.0,Western Australia Cricket Association Ground,2015,Sydney Thunder,Sydney Thunder,Sydney Thunder,Perth Scorchers,Sydney Thunder,1,83.3076923076923,95.89423076923077,-2.3076923076923066,176.89423076923077,0.5933548240537412,70.6,2.2285714285714286,73.73529411764706,2.411764705882353,157.05409796875375,81,324.0
756759,15,131,2,5,8.733333333333333,43.666666666666664,7.277777777777778,0.75,50,1,10.0,8.0,Western Australia Cricket Association Ground,2015,Sydney Thunder,Sydney Thunder,Sydney Thunder,Perth Scorchers,Sydney Thunder,1,129.0144927536232,52.0,1.9855072463768124,183.0,0.32175502742230344,109.14285714285714,3.7714285714285714,109.03030303030303,3.787878787878788,157.05409796875375,262,349.3333333333333
756759,20,179,3,0,8.95,44.75,44.75,1.0,48,1,9.6,7.6,Western Australia Cricket Association Ground,2015,Sydney Thunder,Sydney Thunder,Sydney Thunder,Perth Scorchers,Sydney Thunder,1,190.16,0.0,-11.159999999999997,179.0,0.0,157.4848484848485,6.03030303030303,161.21875,5.65625,157.05409796875375,537,340.09999999999997
756761,6,50,0,14,8.333333333333334,50.0,3.3333333333333335,0.3,42,0,8.4,8.4,"Bellerive Oval, Hobart",2015,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,53.71028037383178,122.3644859813084,-3.710280373831779,172.3644859813084,0.7571420873544606,45.910714285714285,1.4107142857142858,43.55882352941177,1.5,165.62417704081543,0,420.0
756761,10,88,0,10,8.8,88.0,8.0,0.5,49,0,9.8,9.8,"Bellerive Oval, Hobart",2015,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,87.27586206896552,97.86206896551724,0.7241379310344769,185.86206896551724,0.6055310131462183,76.74545454545455,2.1454545454545455,73.73529411764706,2.411764705882353,165.62417704081543,0,862.4000000000001
756761,15,151,2,5,10.066666666666666,50.333333333333336,8.38888888888889,0.75,63,2,12.6,8.6,"Bellerive Oval, Hobart",2015,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,129.0144927536232,52.0,21.985507246376812,203.0,0.32175502742230344,119.47272727272727,3.5272727272727273,109.03030303030303,3.787878787878788,165.62417704081543,302,432.8666666666667
756761,20,208,6,0,10.4,29.714285714285715,29.714285714285715,1.0,57,4,11.4,3.4000000000000004,"Bellerive Oval, Hobart",2015,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,0,162.57843137254903,0.0,45.42156862745097,208.0,0.0,168.73584905660377,6.264150943396227,161.21875,5.65625,165.62417704081543,1248,101.02857142857144
756763,6,57,1,14,9.5,28.5,1.9,0.3,44,1,8.8,6.800000000000001,"Docklands Stadium, Melbourne",2015,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,Melbourne Stars,1,47.2952380952381,119.83809523809524,9.704761904761902,176.83809523809524,0.7415098003763451,43.77777777777778,1.5873015873015872,43.55882352941177,1.5,160.46247541479894,57,193.8
756763,10,96,3,10,9.6,24.0,2.1818181818181817,0.5,56,2,11.2,7.199999999999999,"Docklands Stadium, Melbourne",2015,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,Melbourne Stars,1,69.30201342281879,84.68456375838926,26.69798657718121,180.68456375838926,0.5239939256601219,73.0952380952381,2.4126984126984126,73.73529411764706,2.411764705882353,160.46247541479894,288,172.79999999999998
756763,15,119,4,5,7.933333333333334,23.8,3.966666666666667,0.75,23,1,4.6,2.5999999999999996,"Docklands Stadium, Melbourne",2015,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,Melbourne Stars,1,112.85897435897436,47.43589743589744,6.141025641025635,166.43589743589743,0.29351420154401453,112.46031746031746,3.8412698412698414,109.03030303030303,3.787878787878788,160.46247541479894,476,61.879999999999995
756763,20,169,7,0,8.45,21.125,21.125,1.0,50,3,10.0,4.0,"Docklands Stadium, Melbourne",2015,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,Melbourne Stars,1,161.1888888888889,0.0,7.811111111111103,169.0,0.0,163.86666666666667,6.0,161.21875,5.65625,160.46247541479894,1183,84.5
756765,6,45,0,14,7.5,45.0,3.0,0.3,40,0,8.0,8.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2015,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,53.71028037383178,122.3644859813084,-8.710280373831779,167.3644859813084,0.7571420873544606,46.981818181818184,1.6,43.55882352941177,1.5,164.2941818367128,0,360.0
756765,10,72,2,10,7.2,24.0,2.1818181818181817,0.5,38,2,7.6,3.5999999999999996,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2015,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,76.94827586206897,88.93103448275862,-4.948275862068968,160.9310344827586,0.5502693738210349,76.6,2.618181818181818,73.73529411764706,2.411764705882353,164.2941818367128,144,86.39999999999999
756765,15,105,4,5,7.0,21.0,3.5,0.75,33,2,6.6,2.5999999999999996,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2015,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,112.85897435897436,47.43589743589744,-7.858974358974365,152.43589743589743,0.29351420154401453,118.0925925925926,3.9814814814814814,109.03030303030303,3.787878787878788,164.2941818367128,420,54.599999999999994
756765,20,152,6,0,7.6,21.714285714285715,21.714285714285715,1.0,47,2,9.4,5.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2015,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Adelaide Strikers,0,162.57843137254903,0.0,-10.578431372549034,152.0,0.0,168.98076923076923,6.576923076923077,161.21875,5.65625,164.2941818367128,912,117.25714285714287
756767,6,53,2,14,8.833333333333334,17.666666666666668,1.1777777777777778,0.3,48,2,9.6,5.6,Melbourne Cricket Ground,2015,Melbourne Stars,,Sydney Sixers,Melbourne Stars,Sydney Sixers,0,41.6,108.84827586206896,11.399999999999999,161.84827586206896,0.6735092304782778,45.59375,1.34375,43.55882352941177,1.5,160.14499587536227,106,98.93333333333334
756767,10,83,3,10,8.3,20.75,1.8863636363636365,0.5,36,1,7.2,5.2,Melbourne Cricket Ground,2015,Melbourne Stars,,Sydney Sixers,Melbourne Stars,Sydney Sixers,0,69.30201342281879,84.68456375838926,13.697986577181211,167.68456375838926,0.5239939256601219,73.25,2.34375,73.73529411764706,2.411764705882353,160.14499587536227,249,107.9
756767,15,113,3,5,7.533333333333333,28.25,4.708333333333333,0.75,30,0,6.0,6.0,Melbourne Cricket Ground,2015,Melbourne Stars,,Sydney Sixers,Melbourne Stars,Sydney Sixers,0,120.06428571428572,50.65,-7.064285714285717,163.65,0.313401771902686,113.03125,3.5625,109.03030303030303,3.787878787878788,160.14499587536227,339,169.5
756767,20,150,6,0,7.5,21.428571428571427,21.428571428571427,1.0,37,3,7.4,1.4000000000000004,Melbourne Cricket Ground,2015,Melbourne Stars,,Sydney Sixers,Melbourne Stars,Sydney Sixers,0,162.57843137254903,0.0,-12.578431372549034,150.0,0.0,157.421875,6.59375,161.21875,5.65625,160.14499587536227,900,30.000000000000007
756769,6,27,1,14,4.5,13.5,0.9,0.3,23,1,4.6,2.5999999999999996,Adelaide Oval,2015,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Perth Scorchers,1,47.2952380952381,119.83809523809524,-20.295238095238098,146.83809523809524,0.7415098003763451,47.014084507042256,1.3098591549295775,43.55882352941177,1.5,165.88374827806138,27,35.099999999999994
756769,10,50,3,10,5.0,12.5,1.1363636363636365,0.5,23,2,4.6,0.5999999999999996,Adelaide Oval,2015,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Perth Scorchers,1,69.30201342281879,84.68456375838926,-19.30201342281879,134.68456375838926,0.5239939256601219,77.98591549295774,2.267605633802817,73.73529411764706,2.411764705882353,165.88374827806138,150,7.499999999999996
756769,15,91,5,5,6.066666666666666,15.166666666666666,2.5277777777777777,0.75,41,2,8.2,4.199999999999999,Adelaide Oval,2015,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Perth Scorchers,1,103.86585365853658,43.68292682926829,-12.86585365853658,134.6829268292683,0.2702923330738018,117.92753623188406,3.550724637681159,109.03030303030303,3.787878787878788,165.88374827806138,455,63.69999999999999
756769,20,133,6,0,6.65,19.0,19.0,1.0,42,1,8.4,6.4,Adelaide Oval,2015,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Perth Scorchers,1,162.57843137254903,0.0,-29.578431372549034,133.0,0.0,169.55384615384617,6.107692307692307,161.21875,5.65625,165.88374827806138,798,121.60000000000001
756773,6,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111111,0.3,35,2,7.0,3.0,Western Australia Cricket Association Ground,2015,Brisbane Heat,Perth Scorchers,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,41.6,108.84827586206896,-0.6000000000000014,149.84827586206896,0.6735092304782778,42.08571428571429,1.3428571428571427,43.55882352941177,1.5,157.05409796875375,82,41.0
756773,10,57,4,10,5.7,11.4,1.0363636363636364,0.5,19,2,3.8,-0.20000000000000018,Western Australia Cricket Association Ground,2015,Brisbane Heat,Perth Scorchers,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,64.2258064516129,80.45161290322581,-7.225806451612897,137.4516129032258,0.49780213299703774,70.6,2.2285714285714286,73.73529411764706,2.411764705882353,157.05409796875375,228,-2.280000000000002
756773,15,85,6,5,5.666666666666667,12.142857142857142,2.0238095238095237,0.75,28,2,5.6,1.5999999999999996,Western Australia Cricket Association Ground,2015,Brisbane Heat,Perth Scorchers,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,96.30555555555556,40.02777777777778,-11.305555555555557,125.02777777777777,0.24767574493351457,109.14285714285714,3.7714285714285714,109.03030303030303,3.787878787878788,157.05409796875375,510,19.428571428571423
